t,HDGt,COGt,SOG,ROLL,PITCH,AWA,TWA,hdg_rollstd,dev_deg,heading_bin_30
2026-08-10 16:17:49,246.1671,265.7436,9.1749,0.9038,2.4923,-101.4281,-153.6484,2.090064915752696,19.57650000000001,240
2026-08-10 16:17:50,246.0054,265.4743,9.1555,-0.5048,2.8234,-100.0407,-154.902,2.0500523124143664,19.46890000000002,240
2026-08-10 16:17:52,245.6357,265.4513,9.0194,-0.0068,1.9938,-97.7921,-149.5727,1.7529780265850143,19.81559999999999,240
2026-08-10 16:17:54,244.6742,265.1534,9.1166,0.139,2.5197,-96.333,-148.5439,1.1890695256686543,20.479199999999963,240
2026-08-10 16:17:55,246.2029,265.7493,9.0972,-0.581,2.187,-95.8532,-149.9569,1.0100861894478983,19.546400000000006,240
2026-08-10 16:17:56,245.8752,266.1274,9.4665,0.385,2.2593,-94.9371,-148.5266,1.0100861894478983,20.252200000000016,240
2026-08-10 16:17:57,245.4495,266.0701,9.1944,-0.0755,2.9054,-99.9043,-150.6185,0.9232624496957964,20.620600000000024,240
2026-08-10 16:17:59,245.6206,266.9926,9.1749,0.1408,2.5706,-97.5137,-149.4534,1.0209776918269133,21.371999999999986,240
2026-08-10 16:18:00,246.1869,267.2103,9.0389,0.2764,2.4246,-97.8268,-149.2758,1.0728159993441564,21.02340000000001,240
2026-08-10 16:18:01,245.0222,266.4827,9.0583,0.3913,2.4219,,,1.2210365391192903,21.460500000000025,240
2026-08-10 16:18:02,245.0252,267.1473,8.8445,,,-98.0784,-149.2825,1.2210365391192903,22.12209999999996,240
2026-08-10 16:18:03,245.8052,267.6572,8.825,-1.0542,2.8234,-100.4236,-151.5328,1.3978855246514081,21.851999999999975,240
2026-08-10 16:18:04,246.2263,267.7604,9.0,-0.4427,2.2145,-96.7136,-149.1466,1.541891276013304,21.534099999999995,240
2026-08-10 16:18:05,245.2659,267.1702,9.0194,0.0904,1.9655,-93.5618,-149.2257,1.6056529701906908,21.904300000000035,240
2026-08-10 16:18:07,243.8059,264.7351,9.6026,1.0862,2.1715,-96.9418,-149.7,1.5637368824116398,20.92919999999998,240
2026-08-10 16:18:08,242.7569,264.5633,9.2916,0.3309,2.2361,-94.6399,-148.2678,1.5230111946339793,21.806400000000025,240
2026-08-10 16:18:09,243.0478,265.1821,9.0972,0.7468,1.9793,-91.076,-148.1698,1.5126640928670603,22.134299999999996,240
2026-08-10 16:18:10,243.4022,266.0128,9.2527,0.3091,2.4381,-90.1635,-147.5874,1.504401879399939,22.610600000000034,240
2026-08-10 16:18:11,242.2707,266.0014,9.4471,,,-91.8463,-148.796,1.5627998872314315,23.730699999999985,240
2026-08-10 16:18:13,241.7234,263.8184,9.2138,0.2667,1.7559,-88.2612,-145.8569,1.6060921698760189,22.095,240
2026-08-10 16:18:14,241.7287,263.9445,9.2138,0.762,2.9213,-93.6664,-144.6992,1.5644866367555033,22.2158,240
2026-08-10 16:18:15,242.4664,263.6924,9.0389,-0.1287,2.6576,-93.3013,-144.6054,1.502364741942791,21.226000000000028,240
2026-08-10 16:18:17,242.7243,265.1133,9.0389,-0.6851,2.127,-91.5846,-143.6261,1.4655733243938822,22.38899999999998,240
2026-08-10 16:18:18,243.9797,265.8868,9.0389,-0.5762,2.6299,-93.5865,-144.0739,1.5080015406224603,21.907099999999986,240
2026-08-10 16:18:19,245.3074,266.2077,9.0972,-0.804,2.8577,-93.8242,-144.6006,1.5504435127619753,20.900299999999987,240
2026-08-10 16:18:21,246.7857,270.396,8.7862,-0.6117,2.7513,-95.0753,-143.5616,1.6510652796409955,23.610300000000024,240
2026-08-10 16:18:22,245.9665,268.912,8.6501,-0.0381,2.1729,-95.772,-144.3009,1.6851743343393482,22.94549999999998,240
2026-08-10 16:18:23,244.7315,268.5109,8.6695,-0.1927,2.6266,-96.3616,-146.5204,1.7773494537130392,23.77939999999998,240
2026-08-10 16:18:24,245.0262,268.0125,9.0972,-0.0253,2.0453,-94.276,-149.2365,1.8706515315383567,22.9863,240
2026-08-10 16:18:25,245.3575,268.3792,8.825,-0.393,1.9222,-93.1,-150.1344,1.8788162821138916,23.02170000000004,240
2026-08-10 16:18:26,245.2211,268.7115,9.0,-0.1432,2.247,-95.5343,-150.474,1.928064471372474,23.490399999999994,240
2026-08-10 16:18:27,243.2395,267.6859,8.9805,-0.1817,2.6759,-97.7269,-150.9651,1.9460718467952502,24.44640000000001,240
2026-08-10 16:18:29,242.0036,265.3253,8.8639,0.5667,2.3845,-96.828,-147.8157,2.0636484226564926,23.32170000000002,240
2026-08-10 16:18:30,242.0775,265.9097,8.9805,,,-97.9219,-146.9694,2.0008555057890036,23.8322,240
2026-08-10 16:18:31,241.9368,265.4342,8.9805,0.3502,1.871,-101.1087,-149.8046,1.952524476123663,23.49739999999997,240
2026-08-10 16:18:32,241.6949,265.3368,9.2138,-0.2508,2.416,-101.4932,-149.2029,1.764818746721747,23.641899999999993,240
2026-08-10 16:18:33,240.6306,264.8154,9.0389,0.4305,2.4026,-98.2629,-147.1684,1.613647180533866,24.184800000000024,240
2026-08-10 16:18:34,240.4288,264.2711,8.8639,0.5046,2.3146,-98.9111,-147.3275,1.5541986786762263,23.842299999999994,240
2026-08-10 16:18:36,241.4243,266.0644,9.2138,1.1859,1.9195,-96.1717,-146.6307,1.1404372202049367,24.64009999999999,240
2026-08-10 16:18:37,241.1488,264.42,9.2916,-0.1693,2.908,-98.8458,-149.6017,0.7424554581293674,23.27120000000002,240
2026-08-10 16:18:38,240.6565,264.781,9.4665,,,-94.4339,-147.6838,0.657538616495199,24.124500000000012,240
2026-08-10 16:18:39,241.483,262.7527,9.6026,0.2565,2.8144,,,0.6651526138561307,21.2697,240
2026-08-10 16:18:40,242.041,265.8524,9.0389,-0.0792,2.5309,-95.7768,-147.2924,0.65685320366799,23.811399999999992,240
2026-08-10 16:18:41,242.2522,266.3681,9.2332,-0.2732,2.2339,-92.8139,-146.2175,0.628647715336101,24.11590000000004,240
2026-08-10 16:18:45,242.3129,269.5079,8.825,-0.4672,2.2268,-97.3357,-146.3412,0.6523711754964536,27.194999999999993,240
2026-08-10 16:18:48,240.5075,265.331,8.9417,0.3471,2.1229,-99.1558,-147.1134,0.8157655695717116,24.823500000000024,240
2026-08-10 16:18:49,240.6807,265.755,8.9805,0.2774,2.4261,-100.375,-147.2751,0.8392613725164008,25.074299999999994,240
2026-08-10 16:18:55,240.2259,266.5743,8.8445,-0.0996,2.2545,-98.4759,-146.3355,1.204400149622293,26.348399999999998,240
2026-08-10 16:18:56,241.1601,265.6347,9.0972,-0.4248,2.0237,-96.9487,-146.6927,1.0767905611883586,24.47460000000001,240
2026-08-10 16:18:57,240.6042,266.0071,9.1749,0.1852,2.2756,-97.1826,-146.7288,1.0468397482976046,25.40289999999999,240
2026-08-10 16:18:58,239.1115,263.7554,9.0583,0.9369,2.416,-97.0091,-145.7729,1.0372671776826694,24.643900000000002,210
2026-08-10 16:19:02,237.4152,265.0847,8.9028,0.9477,2.7923,-96.8137,-146.0276,1.1505789314874177,27.6695,210
2026-08-10 16:19:03,239.1109,265.6404,9.0,-0.4634,2.3276,-96.4334,-147.6525,1.2051180226648632,26.529500000000013,210
2026-08-10 16:19:05,238.971,265.7665,9.4082,,,-95.896,-146.8693,1.0465162456388324,26.795500000000004,210
2026-08-10 16:19:06,239.4999,268.0067,9.1555,-1.3648,2.7777,-94.6782,-144.8212,1.040334204638402,28.506800000000027,210
2026-08-10 16:19:07,240.5508,267.9552,9.1555,-0.3551,2.3853,-93.2663,-143.1221,1.3115825388866262,27.40439999999998,240
2026-08-10 16:19:08,239.2027,266.2649,8.9805,1.0967,2.3099,-95.7035,-142.9722,2.0598167585579974,27.06220000000002,210
2026-08-10 16:19:11,238.5792,265.2795,9.4276,0.6741,2.6111,-94.625,-150.1062,2.485867154879091,26.7003,210
2026-08-10 16:19:12,237.9584,263.996,9.2527,0.2496,2.4972,-91.0836,-149.5068,2.485867154879091,26.03759999999997,210
2026-08-10 16:19:13,237.6015,264.0247,9.2721,,,-88.7871,-148.338,2.5002898840641814,26.42320000000001,210
2026-08-10 16:19:14,239.0224,264.2768,9.3499,0.4863,2.0007,-87.3394,-146.9499,2.461336159568637,25.254399999999976,210
2026-08-10 16:19:15,238.7322,265.9384,9.1944,0.2979,1.8229,-86.2645,-146.7636,2.465364879958953,27.206199999999995,210
2026-08-10 16:19:17,234.9852,262.81,9.3887,0.8692,2.466,,,2.6136585773421293,27.82480000000001,210
2026-08-10 16:19:18,231.7947,260.0999,9.4082,1.375,2.6021,-86.5858,-148.8017,2.6067086506712895,28.305199999999985,210
2026-08-10 16:19:19,232.4873,258.7592,9.2916,-0.2718,1.7654,-89.0238,-149.0587,2.7178274443469492,26.271900000000016,210
2026-08-10 16:19:20,234.2851,259.6874,9.3887,0.0051,2.2369,-87.222,-142.6034,2.691920335174683,25.402300000000025,210
2026-08-10 16:19:21,235.331,261.6813,9.1555,,,-89.8017,-140.1822,2.7614557496975825,26.350300000000033,210
2026-08-10 16:19:23,236.1277,262.8444,8.8833,-0.4716,2.3553,-93.3572,-141.0445,2.7620947071070105,26.716700000000003,210
2026-08-10 16:19:24,237.8637,264.3799,8.689,-0.377,2.216,-93.7907,-141.9678,2.7625122781163594,26.516200000000026,210
2026-08-10 16:19:25,239.7404,265.0732,8.9222,-1.0815,2.2921,-95.4058,-142.4365,2.821486308094014,25.33279999999999,210
2026-08-10 16:19:26,240.7598,267.4796,8.8445,-0.7475,2.17,-95.9682,-142.3611,2.8066238857003643,26.719799999999992,240
2026-08-10 16:19:27,240.3816,267.6343,8.9611,-0.039,2.3219,-95.7806,-144.3525,2.728206767249968,27.252700000000004,240
2026-08-10 16:19:28,240.4446,267.4682,8.7667,0.175,2.6467,-96.3407,-146.8515,2.6652507893476747,27.023600000000016,240
2026-08-10 16:19:29,241.1673,268.0411,8.8056,-0.1431,2.2593,-98.6458,-147.7424,2.297483557290768,26.87379999999996,240
2026-08-10 16:19:30,239.7638,268.3677,8.7473,,,-98.5348,-147.7327,1.8581747085965028,28.60390000000001,210
2026-08-10 16:19:32,238.2695,266.5858,8.689,0.1265,2.4902,-99.6768,-148.1976,1.320897575211914,28.316300000000012,210
2026-08-10 16:19:33,238.4419,265.8123,8.2419,-0.6761,2.7977,-101.6592,-149.1705,1.320897575211914,27.37039999999999,210
2026-08-10 16:19:34,237.835,265.5545,8.6306,-0.2622,2.4839,-100.9259,-147.8902,1.1495992987581427,27.71950000000001,210
2026-08-10 16:19:36,237.2411,264.2138,8.3196,-0.8214,2.7284,-100.5974,-148.0357,1.2026884472625843,26.972700000000003,210
2026-08-10 16:19:37,237.7369,265.3138,8.4946,-0.7386,2.7317,-101.2247,-148.1222,1.1784939832892236,27.576900000000023,210
2026-08-10 16:19:38,238.3504,266.1905,8.4168,-1.3166,2.5765,-98.9131,-147.1307,1.190361554381926,27.84009999999998,210
2026-08-10 16:19:39,239.9867,268.4708,8.4363,-0.4028,2.0138,-98.0186,-145.9465,1.1674725313023167,28.484099999999984,210
2026-08-10 16:19:40,239.355,266.9296,8.5529,0.3662,2.2397,-94.7053,-145.0072,1.1220958307034878,27.574600000000004,210
2026-08-10 16:19:41,239.1195,266.2592,8.8833,,,-94.8635,-146.7764,1.1512221384308459,27.139700000000033,210
2026-08-10 16:19:42,239.7212,266.5858,8.8445,-0.1374,2.8708,-95.3765,-146.5946,1.1262918884332798,26.864599999999996,210
2026-08-10 16:19:44,240.3243,268.6141,8.8056,-0.7047,2.7182,-96.0729,-148.1186,1.7711157693747024,28.289800000000014,240
2026-08-10 16:19:45,240.7718,269.1584,8.6112,0.3419,2.0489,-97.3359,-148.4752,1.8052873162149599,28.38659999999996,240
2026-08-10 16:19:46,240.9993,269.3818,9.0194,0.4636,2.277,-99.5695,-149.6778,1.980456212756638,28.382499999999993,240
2026-08-10 16:19:47,240.263,268.4594,9.1944,0.3389,2.4791,-102.7322,-151.6648,2.091634896730304,28.19640000000001,240
2026-08-10 16:19:49,239.8425,268.5969,8.9805,-0.1281,2.1818,-100.0779,-151.0266,2.1520912943943076,28.754400000000004,210
2026-08-10 16:19:50,240.5909,269.9949,8.9417,0.2219,2.0287,-99.2076,-152.8394,2.2328567159136616,29.403999999999968,240
2026-08-10 16:19:52,238.6845,267.2848,9.1555,1.4429,2.4607,-95.6044,-155.1281,2.484612896258166,28.600300000000004,210
2026-08-10 16:19:53,236.1306,264.1106,9.0,,,,,2.506214558444192,27.97999999999999,210
2026-08-10 16:19:54,234.1651,262.6152,9.2527,0.3874,2.0955,-91.6781,-158.0498,2.452874495009313,28.45010000000002,210
2026-08-10 16:19:56,235.0263,263.234,9.136,0.0457,2.5891,-91.6157,-156.9202,2.1802864243389495,28.20769999999999,210
2026-08-10 16:19:57,235.5524,263.9788,8.8833,-0.4518,2.4661,-90.1161,-155.9851,1.949899024523524,28.426399999999973,210
2026-08-10 16:19:58,237.0079,265.1992,8.9028,-0.0478,1.9186,-92.937,-151.1741,1.7565059483128869,28.191300000000012,210
2026-08-10 16:19:59,236.928,264.3799,9.1166,-0.2674,1.7769,-93.2325,-149.7705,1.7219918770445293,27.451900000000023,210
2026-08-10 16:20:00,235.4231,263.4976,8.9611,0.3181,2.499,-93.2611,-148.7077,1.5482088512146297,28.074499999999972,210
2026-08-10 16:20:01,234.4895,262.2371,8.7667,-0.118,2.5831,-95.069,-148.491,1.2105369581569938,27.747600000000006,210
2026-08-10 16:20:02,234.5593,261.9277,8.7084,-0.6598,2.3576,-95.1533,-148.5292,1.994243014645648,27.36840000000001,210
2026-08-10 16:20:52,116.7521,96.9903,7.6976,-0.6501,2.6989,10.9638,18.8038,1.9443457987501693,-19.761799999999994,90
2026-08-10 16:20:53,118.2782,97.907,7.3283,-0.6525,1.6329,10.7407,18.39,1.9203770226530745,-20.371199999999988,90
2026-08-10 16:20:54,119.8203,99.8952,7.4255,-1.3433,3.5095,11.1755,20.1431,1.73739719765275,-19.925099999999986,90
2026-08-10 16:20:55,120.3707,98.8238,7.2894,,,9.8939,16.9609,1.7222929833528595,-21.546899999999994,120
2026-08-10 16:20:56,120.2736,99.7118,7.3672,-1.8561,2.6588,10.2636,18.2297,1.7118582130570874,-20.561800000000005,120
2026-08-10 16:20:58,118.9687,96.5548,7.0561,-0.5059,3.491,8.4696,14.0432,1.4701483823577437,-22.413900000000012,90
2026-08-10 16:20:59,118.7082,97.9987,7.2116,0.091,4.2076,8.6572,14.7352,1.2232848576827922,-20.70949999999999,90
2026-08-10 16:21:00,118.1157,96.7898,7.0173,-0.6217,2.6298,8.1945,13.6972,1.1474534937327636,-21.32589999999999,90
2026-08-10 16:21:01,118.2522,97.632,7.0756,-1.0935,4.0068,9.2179,15.6538,1.1774253833239416,-20.62020000000001,90
2026-08-10 16:21:02,118.4081,98.0732,6.9201,0.3037,4.104,10.2137,17.5079,0.9777195354786637,-20.334900000000005,90
2026-08-10 16:21:03,118.7358,95.2714,6.6479,-0.983,2.5007,8.623,14.2249,0.8208657076866653,-23.464400000000012,90
2026-08-10 16:21:04,118.9219,97.993,7.1922,,,10.4419,17.5571,0.7859348984584618,-20.9289,90
2026-08-10 16:21:05,118.8865,98.4456,7.3088,-1.1908,2.0724,9.8643,17.1314,0.7801963742911743,-20.4409,90
2026-08-10 16:21:07,119.1332,97.9872,7.4255,-0.6984,2.928,9.2822,15.8803,0.7056582890569425,-21.146000000000015,90
2026-08-10 16:21:08,119.3541,97.2997,7.4838,-0.5224,2.4613,8.1534,13.9593,0.9053154119560963,-22.054399999999987,90
2026-08-10 16:21:09,119.4598,98.0732,7.4643,-0.312,2.8956,8.3127,14.2513,0.9301175587926951,-21.386599999999987,90
2026-08-10 16:21:10,120.8608,99.0186,7.3477,-0.5324,2.3955,7.8501,13.4061,1.2079510501962019,-21.84219999999999,120
2026-08-10 16:21:11,120.5227,98.3482,7.2505,-0.3903,1.9116,8.4885,14.51,1.3047987896783289,-22.174499999999995,120
2026-08-10 16:21:12,119.8953,99.4483,7.2505,0.2456,2.9161,7.7942,13.0835,1.345700864391723,-20.447000000000003,90
2026-08-10 16:21:14,119.1195,95.4777,6.9784,-0.1168,1.1562,7.9903,13.8578,1.4459345535831087,-23.64179999999999,90
2026-08-10 16:21:15,118.9671,96.8757,7.27,-0.7836,2.2443,6.1298,10.27,1.4609175317971044,-22.09140000000002,90
2026-08-10 16:21:16,118.8922,99.3165,7.5227,-0.0071,2.9099,6.2168,10.5378,1.4858678653707151,-19.575699999999983,90
2026-08-10 16:21:17,118.4645,97.8898,7.4838,,,6.5088,11.3631,1.486109334950125,-20.574700000000007,90
2026-08-10 16:21:18,116.4512,96.7095,7.5227,-0.0678,2.5191,7.4605,12.865,1.4733030787466843,-19.74169999999998,90
2026-08-10 16:21:20,115.5923,95.0881,7.4255,-0.6097,2.6317,9.6301,16.3533,1.435436894150715,-20.504199999999997,90
2026-08-10 16:21:21,116.5534,94.0396,7.5615,0.312,1.6828,8.6755,14.5586,1.316726534406319,-22.513800000000003,90
2026-08-10 16:21:22,117.2077,94.624,7.3283,-1.4413,3.1977,9.8068,16.8886,1.1707900467123107,-22.58370000000002,90
2026-08-10 16:21:23,116.8551,94.1713,7.4449,-0.7091,2.905,10.2229,17.0622,1.1243432317741435,-22.68379999999999,90
2026-08-10 16:21:26,117.1895,92.7733,7.3477,,,9.83,16.5338,1.0844979578626324,-24.416200000000003,90
2026-08-10 16:21:27,116.8229,96.171,7.3283,-0.5954,3.5466,11.2463,18.4789,1.0776259004803979,-20.651900000000012,90
2026-08-10 16:21:28,118.5539,98.2737,7.1728,0.4981,2.7891,10.0253,16.8183,1.0704996881552704,-20.28019999999998,90
2026-08-10 16:21:29,118.9694,97.7409,7.406,-0.2581,2.1873,9.2044,15.4833,1.0314478474039313,-21.228499999999997,90
2026-08-10 16:21:30,118.7707,97.5461,7.4643,-0.6659,2.2788,9.5621,16.2955,1.022283250478696,-21.22460000000001,90
2026-08-10 16:21:32,118.5765,97.271,7.5227,-0.2803,2.8489,9.2451,15.789,0.8845422416969415,-21.305499999999995,90
2026-08-10 16:21:33,119.3757,97.4601,7.6199,,,9.0759,15.6393,0.9194454140055006,-21.915599999999984,90
2026-08-10 16:21:34,119.0034,99.328,7.717,0.2157,2.4915,8.6416,14.9729,0.8864090977562578,-19.675399999999996,90
2026-08-10 16:21:35,117.6791,97.4888,7.6004,-0.5189,1.8338,9.3886,16.3375,0.8631474318715334,-20.190300000000008,90
2026-08-10 16:21:36,116.6564,95.4261,7.581,-0.9496,2.2083,8.1708,14.172,0.8601956783065035,-21.2303,90
2026-08-10 16:21:38,118.283,95.7928,7.7559,-1.029,2.3618,9.8829,17.0669,0.6848646646379164,-22.490200000000016,90
2026-08-10 16:21:39,118.1065,94.5094,7.5227,-0.6257,1.4035,8.8231,15.1937,0.6843044986023239,-23.59710000000001,90
2026-08-10 16:21:40,118.6252,95.535,7.406,0.0857,2.0428,8.9651,15.3275,0.7073588845024004,-23.09020000000001,90
2026-08-10 16:21:41,118.9975,94.962,7.6199,-1.0237,1.7602,10.6481,18.3484,0.73960442929753,-24.035500000000013,90
2026-08-10 16:21:42,119.3382,95.3746,7.5421,-0.7232,1.6714,9.477,15.9384,0.73960442929753,-23.963599999999985,90
2026-08-10 16:21:43,119.6722,97.569,7.4643,-0.7497,3.6483,10.447,17.566,0.7989180034701312,-22.103200000000015,90
2026-08-10 16:21:44,119.4273,96.8757,7.3672,-0.1114,2.5417,,,0.7915198040427153,-22.551600000000008,90
2026-08-10 16:21:45,118.5363,95.1225,7.3866,0.0597,1.2482,10.5515,17.893,0.8165349766783359,-23.41379999999998,90
2026-08-10 16:21:47,118.902,97.483,7.3672,,,12.9061,21.0753,0.6829966750446123,-21.418999999999983,90
2026-08-10 16:21:48,118.7314,95.5522,7.2505,-0.388,2.7743,8.5263,14.2009,0.6829966750446123,-23.17919999999998,90
2026-08-10 16:21:49,118.737,95.6037,7.3477,-0.8392,2.9335,10.5284,17.1681,0.812827036547456,-23.13329999999999,90
2026-08-10 16:21:50,119.5084,96.0392,7.406,0.1876,2.2715,13.7115,22.4324,0.8160135457377246,-23.4692,90
2026-08-10 16:21:51,119.6597,96.3658,7.5032,-0.7191,2.4686,7.4257,12.5119,0.8262785670264795,-23.293900000000008,90
2026-08-10 16:21:53,120.113,97.8096,7.406,,,8.8682,14.8872,0.8307902239140602,-22.30340000000001,120
2026-08-10 16:21:54,119.1088,96.2225,7.3672,-1.1506,2.5995,10.4728,17.6252,0.8253862266473322,-22.886300000000006,90
2026-08-10 16:21:55,117.9355,96.2168,7.4255,-0.1864,2.2965,9.2252,15.4351,0.833042837892822,-21.718700000000013,90
2026-08-10 16:21:57,117.4198,93.8505,7.4449,-0.0731,2.1879,11.1655,18.7685,1.3820765360590597,-23.5693,90
2026-08-10 16:21:59,116.9459,94.7901,7.5615,0.4485,2.0255,14.7798,24.9112,1.3992993215988143,-22.1558,90
2026-08-10 16:22:00,118.0462,96.1366,7.6393,-0.3752,2.1129,13.6429,23.0874,1.4084444229625286,-21.90960000000001,90
2026-08-10 16:22:01,119.4018,97.0934,7.5227,-1.0627,2.0792,13.492,22.8515,1.4249892142070888,-22.308400000000006,90
2026-08-10 16:22:02,118.1593,93.9651,7.5227,0.5127,1.3802,6.3671,10.9741,1.467209779267065,-24.194199999999995,90
2026-08-10 16:22:03,118.6433,94.7099,7.4255,-0.1954,1.5833,11.9075,20.6983,1.4241337887546253,-23.933400000000006,90
2026-08-10 16:22:04,119.5847,96.2569,7.5615,-0.5492,1.9899,13.4658,22.9091,1.4354854869750218,-23.327799999999996,90
2026-08-10 16:22:06,122.5917,98.5373,7.4838,-0.5431,2.3657,13.4175,22.8302,1.4392167467713828,-24.054399999999987,120
2026-08-10 16:22:07,121.7716,99.0759,7.5421,-0.2713,1.6624,10.3587,17.5778,1.4040117574541382,-22.695699999999988,120
2026-08-10 16:22:08,120.145,96.7668,7.6587,-0.5707,1.8639,9.8316,16.7277,1.3558809956918874,-23.378199999999993,120
2026-08-10 16:22:09,119.6645,96.6351,7.4449,-0.1494,2.6856,10.1504,17.6857,1.3422774525713694,-23.02940000000001,90
2026-08-10 16:22:10,120.1731,97.6091,7.4838,-0.5365,2.7525,10.4879,17.9332,1.206670560226656,-22.56400000000002,120
2026-08-10 16:22:13,119.1786,95.8444,7.2505,-0.0646,2.9239,9.2121,15.4049,1.2192556247657376,-23.33420000000001,90
2026-08-10 16:22:14,118.2091,93.3004,7.4449,0.0776,2.2867,11.0015,18.3485,1.2799993525967748,-24.90870000000001,90
2026-08-10 16:22:15,119.3371,95.237,7.3866,-0.6537,2.7536,11.2028,18.7995,1.3233104851795248,-24.100099999999998,90
2026-08-10 16:22:17,119.9733,96.2626,7.3477,-0.4448,1.3613,9.859,16.5149,1.585335098404716,-23.710699999999974,90
2026-08-10 16:22:19,120.6419,96.7668,7.2894,,,13.9584,22.9025,2.235028110058196,-23.875100000000003,120
2026-08-10 16:22:22,117.9453,94.4234,7.1728,-0.2314,2.6296,10.5302,17.3986,2.4501104546226147,-23.521900000000016,90
2026-08-10 16:23:25,256.5235,301.0492,8.3585,0.6525,2.878,-177.7103,-179.4243,2.8840142718497654,44.52569999999997,240
2026-08-10 16:23:27,257.4843,300.906,8.1447,0.0617,1.9795,177.4273,179.3803,2.0896229763878296,43.42169999999999,240
2026-08-10 16:23:28,258.3826,301.4732,8.3974,0.0224,1.7919,-178.9982,-179.7395,2.0896229763878296,43.090599999999995,240
2026-08-10 16:23:29,260.4248,300.8028,8.6501,-1.2429,2.0743,-176.3476,-179.0521,1.968384049897306,40.377999999999986,240
2026-08-10 16:23:30,261.0061,301.393,8.7667,-0.7601,2.3553,-169.1475,-177.2718,1.6580667043857105,40.38689999999997,240
2026-08-10 16:23:31,261.333,303.4786,8.825,-0.8216,2.5964,-170.3066,-177.4519,1.5180879157081473,42.145599999999945,240
2026-08-10 16:23:32,260.8261,303.3009,8.6501,-0.5471,2.6243,,,1.5111487630696157,42.474800000000016,240
2026-08-10 16:23:34,259.9448,302.6993,8.3585,,,177.6428,179.3956,1.6234406510888826,42.75450000000001,240
2026-08-10 16:23:35,259.8075,302.7108,8.1836,-0.4694,2.9145,171.608,177.7869,1.6001956692075385,42.9033,240
2026-08-10 16:23:40,259.7345,300.0866,9.3304,,,162.656,175.7063,1.410290300678252,40.35209999999995,240
2026-08-10 16:23:41,258.5407,298.597,9.0777,0.5409,2.2082,167.6046,177.0419,1.4194766139614199,40.056299999999965,240
2026-08-10 16:23:42,257.5387,298.7574,8.9417,0.9488,3.0233,170.9833,177.6698,1.3378957985097453,41.21870000000001,240
2026-08-10 16:23:43,256.7489,297.4167,8.8056,0.5366,2.5222,163.917,175.9531,1.3853356090074278,40.6678,240
2026-08-10 16:23:44,256.995,298.173,8.7278,0.8111,2.2696,168.3434,177.0942,1.4421555468077467,41.178,240
2026-08-10 16:23:45,257.7782,297.9667,8.8833,-0.0482,2.1042,172.8295,178.2208,1.4727654887038226,40.188499999999976,240
2026-08-10 16:23:47,258.7583,299.1298,8.825,0.2747,1.9772,166.4731,176.479,1.492013705189542,40.37149999999997,240
2026-08-10 16:23:48,258.5689,298.8662,8.8833,0.6465,2.1994,173.8599,178.4267,1.4571869937914388,40.29730000000001,240
2026-08-10 16:23:49,258.9581,299.6741,8.7667,-0.3705,2.4566,173.6292,178.3865,1.4571869937914388,40.71600000000001,240
2026-08-10 16:23:50,260.4249,300.5049,8.4363,-0.9962,2.5712,168.6928,177.182,1.4194130477693283,40.08000000000004,240
2026-08-10 16:23:51,261.1075,302.4701,8.378,-0.6826,2.4151,176.7203,179.2456,1.4219447151772444,41.362599999999986,240
2026-08-10 16:23:53,261.2672,301.9201,8.4557,-0.2797,2.1132,168.3193,177.214,1.3549110384391045,40.65289999999999,240
2026-08-10 16:23:54,261.1659,301.5133,8.4557,0.1668,2.2636,172.0366,178.0839,1.1912430377108392,40.34739999999999,240
2026-08-10 16:23:55,260.5652,300.9232,8.3196,0.208,2.6474,177.7335,179.453,1.0870987152065597,40.358000000000004,240
2026-08-10 16:23:56,260.6941,300.5393,8.2419,-0.2272,2.9641,170.4861,177.4019,0.91798022807359,39.845200000000034,240
2026-08-10 16:23:57,260.4185,300.5908,8.1447,0.2586,2.5863,177.6522,179.3674,0.8955347940761247,40.17230000000001,240
2026-08-10 16:23:58,260.0434,300.0637,8.1836,0.4266,2.1623,-179.2053,-179.7864,0.8403483793541863,40.02029999999996,240
2026-08-10 16:24:00,259.7926,299.6225,8.514,,,171.8171,177.9985,1.4299824737956497,39.82990000000001,240
2026-08-10 16:24:01,259.8909,298.4709,8.7278,0.7613,2.2035,167.6835,177.2936,1.6699925701887333,38.579999999999984,240
2026-08-10 16:24:02,259.7904,300.7398,9.3304,-0.1611,1.7531,167.78,177.7422,1.7229923030595689,40.949400000000026,240
2026-08-10 16:24:03,260.7557,300.3731,9.4082,-0.7023,1.8085,164.6858,177.0809,1.7229923030595689,39.61740000000003,240
2026-08-10 16:24:05,262.1751,302.5274,9.6803,-1.1991,1.788,178.7538,179.7936,1.7274156584076161,40.352300000000014,240
2026-08-10 16:24:06,260.5928,300.6195,9.6026,0.4437,2.5084,,,1.6961074725928371,40.026700000000005,240
2026-08-10 16:24:07,259.951,301.0607,9.4471,-0.1964,2.272,170.7208,178.3211,1.6770809376908538,41.109699999999975,240
2026-08-10 16:24:09,257.3594,297.0672,8.8445,,,178.7043,179.7267,1.7306894370036692,39.70780000000002,240
2026-08-10 16:24:10,255.8893,295.99,8.6695,1.0511,2.3496,167.8736,177.3846,1.7306894370036692,40.10070000000002,240
2026-08-10 16:24:11,256.4105,296.3166,8.825,1.048,1.6162,171.1167,178.1663,1.7479223690373802,39.90609999999998,240
