timestamp,LAT,LON,DBS,SOG,COGt,HDGt,ROT,ROLL,PITCH,BRG,DTG,XTE,AWS,AWA,TWS,TWA,TWD,MROT
4:26:57 PM,42.4782604,-82.8599012,13.4744,8.203,328.9637,279.4234,3.4893,1.4649,2.8381,114.0369,0.4805,-0.2813,7.5905,91.6379,11.355,138.0719,85.322,-0.0895
4:26:58 PM,42.4782923,-82.8599277,,8.3196,327.7319,280.2412,-11.5061,-0.3562,2.8141,114.1875,0.4824,-0.2834,7.5175,93.1132,11.3774,138.7177,86.0313,-0.2385
4:26:59 PM,42.4783243,-82.859954,13.3432,8.3391,329.0726,279.9424,70.9654,0.1127,2.4977,114.3381,0.4842,-0.2856,7.6688,95.9091,11.7014,139.3152,85.6407,-1.8427
4:27:00 PM,42.4783581,-82.8599801,,8.1058,331.3071,,,,,114.4991,0.4861,-0.2878,7.0556,95.7353,11.3059,141.6153,93.1809,-1.8657
4:27:01 PM,42.4783913,-82.8600059,13.1135,8.2808,331.1639,281.6412,-4.0187,0.3118,2.2009,114.656,0.488,-0.29,7.6791,93.832,11.634,138.8083,88.0091,-1.4531
4:27:02 PM,42.4784284,-82.8600334,,8.5529,332.264,281.9213,37.2411,-0.5438,2.3881,114.8166,0.4898,-0.2922,7.3376,93.0545,11.437,140.159,92.7965,-1.9917
4:27:03 PM,42.4784631,-82.8600599,13.1791,8.6112,330.4477,282.2709,-7.7281,0.5635,2.6062,,,,7.2697,91.2838,11.2833,139.8996,93.3252,-0.7541
4:27:04 PM,42.4785008,-82.8600873,,8.378,330.7227,283.0976,44.7663,-0.1539,2.8948,115.062,0.4927,-0.2956,7.4987,91.0272,11.4015,138.884,91.1982,-1.2469
4:27:05 PM,42.4785349,-82.8601112,13.3432,8.4751,333.0317,,,,,115.2238,0.4946,-0.2978,7.5465,89.2043,11.2449,137.8525,91.3606,-1.3901
4:27:06 PM,42.4785684,-82.8601334,,8.4168,333.725,283.6689,59.7515,-0.5257,2.7234,115.4628,0.4972,-0.3011,7.2035,88.7239,10.9324,138.795,94.8643,-1.3901
4:27:07 PM,42.4786039,-82.8601578,13.4088,8.4557,333.7708,283.2997,55.9768,0.3587,2.4504,115.6306,0.4991,-0.3034,7.6492,88.7128,11.1808,136.8456,90.084,-0.3416
4:27:08 PM,42.4786398,-82.8601828,13.4088,8.378,334.5386,284.4125,-15.2533,-0.6553,2.4057,,,,7.1664,94.2993,11.4725,141.4715,97.9832,-6.816
4:27:09 PM,42.478677,-82.8602063,,8.5723,334.361,284.9919,-41.4799,-0.5494,1.9534,115.8817,0.502,-0.3069,7.3488,90.3252,11.4292,139.9861,97.5751,-3.6418
4:27:10 PM,42.4787132,-82.8602307,13.3432,9.0777,332.0749,284.8219,-112.7134,-0.7516,2.5391,116.0589,0.5039,-0.3093,7.5266,93.3161,12.0224,141.3182,97.2495,-4.5987
4:27:11 PM,42.4787493,-82.8602587,13.4744,8.7473,330.23,281.4673,-86.4421,2.8066,3.4277,116.2248,0.5059,-0.3116,6.502,94.1644,11.437,145.4585,104.2329,-2.6735
4:27:12 PM,,,,8.3974,327.3938,277.787,-41.4317,2.3249,3.0675,116.3796,0.5079,-0.314,7.4286,90.1328,11.3354,139.054,89.5702,-0.8802
4:27:13 PM,42.4787883,-82.8602915,13.6056,8.0281,327.772,,,0.863,2.5978,116.5264,0.5101,-0.3163,7.9048,91.59,11.4338,136.2834,79.7845,-0.9432
4:27:14 PM,42.478821,-82.8603173,,7.9697,328.9694,277.7873,131.0332,-1.5736,2.1696,116.738,0.5129,-0.3196,8.3271,93.314,11.8105,135.2604,76.9185,-1.0234
4:27:15 PM,42.4788536,-82.8603424,13.4088,8.1253,333.5646,280.5459,194.7655,-2.8626,1.6562,116.8738,0.5146,-0.3216,7.4364,92.8885,11.2584,138.7245,90.259,-1.6766
4:27:16 PM,42.4788858,-82.8603642,,8.4557,335.5241,284.0176,3.5546,,,117.0306,0.5165,-0.3238,6.2421,96.7852,11.022,145.7807,107.2497,-2.5074
4:27:17 PM,42.4789211,-82.8603864,13.4088,8.8445,334.8595,285.4502,-71.4089,-0.7364,2.7258,117.1899,0.5183,-0.3261,,,,,,-2.8225
4:27:18 PM,42.4789562,-82.860408,,8.7473,334.8136,284.5315,37.3477,-0.7273,2.4539,117.3469,0.5201,-0.3283,6.5557,95.2557,11.3089,144.7421,105.749,-2.8626
4:27:19 PM,42.4789915,-82.8604305,13.4088,9.0194,334.4125,285.728,-97.632,-1.2483,2.4893,117.506,0.522,-0.3307,7.6873,92.7482,11.947,140.0057,95.738,-2.8798
4:27:20 PM,42.47903189,-82.86045734,13.4744,9.1166,333.5359,283.5692,-56.3653,0.1094,2.6688,117.6661,0.524,-0.3331,7.7284,89.7325,11.8613,139.341,96.2934,0.197
4:27:21 PM,42.47906896,-82.86048208,,9.1944,330.992,,-3.8434,0.8353,2.2754,117.8327,0.5261,-0.3356,6.9535,87.0175,11.2347,141.8228,104.2439,2.7467
4:27:22 PM,42.47910759,-82.86050892,13.4744,9.4665,331.7254,283.7769,,-0.7238,2.0705,117.9926,0.5282,-0.3381,8.2567,80.6868,11.4174,134.4683,89.6284,-1.4932
4:27:23 PM,42.47914633,-82.86053559,,9.5248,333.4271,283.3274,29.8981,-0.6789,2.919,118.1533,0.5304,-0.3406,7.9276,84.6519,11.7897,137.9723,95.5087,
4:27:24 PM,42.47918564,-82.86056345,13.54,9.3693,334.3438,283.3276,14.882,1.1881,2.8219,118.315,0.5326,-0.3432,7.7682,84.2776,11.6514,138.4406,97.9324,-1.5505
4:27:25 PM,42.47922438,-82.86058962,,9.1749,333.0776,282.5433,3.6474,,,118.4796,0.5347,-0.3457,7.1154,82.5806,10.9657,139.9506,104.5674,-1.201
4:27:26 PM,42.4792668,-82.8606178,13.54,9.0389,332.453,282.3702,11.1349,0.6076,2.1787,118.6514,0.537,-0.3484,7.2689,77.5659,10.4343,137.1329,102.7031,-0.8974
4:27:27 PM,42.4793043,-82.8606438,,9.311,331.7827,,-52.5975,-0.4396,2.1274,,,,7.2018,79.835,10.5566,137.8173,100.001,-2.2037
4:27:28 PM,42.479341,-82.8606692,13.6056,8.8833,331.4217,281.1358,37.3821,0.5801,2.4955,118.8576,0.5399,-0.3518,6.5445,80.9037,10.2015,140.6945,106.2354,-2.9027
4:27:29 PM,42.4793767,-82.8606967,13.54,8.514,333.4099,281.3717,123.6179,-0.0102,2.1599,118.9944,0.542,-0.3541,6.7335,79.4227,10.0386,138.7486,102.9957,-2.9256
4:27:30 PM,42.4794128,-82.8607216,,8.6306,335.6616,282.7351,,-1.0305,1.8167,119.2143,0.545,-0.3577,7.0207,79.1062,10.0654,136.7691,99.7174,-2.8626
4:27:31 PM,42.4794502,-82.8607448,13.4088,8.825,335.1574,284.3398,14.8923,-0.6752,1.6213,119.3638,0.547,-0.36,6.6153,77.4985,9.7801,138.6721,109.2966,-2.8798
4:27:32 PM,42.479487,-82.8607681,,9,335.06,284.6756,-41.332,-1.4688,1.8133,119.5144,0.549,-0.3624,6.9043,78.4274,10.0747,137.8261,105.2023,-2.9256
4:27:33 PM,42.4795247,-82.8607912,13.4088,9,333.725,285.0349,-56.3034,0.0826,2.4207,119.6631,0.551,-0.3648,6.056,79.1452,9.8142,142.6973,116.5808,-3.0058
4:27:34 PM,42.4795655,-82.8608175,,8.9805,334.2922,285.7075,67.4245,-0.3783,2.0621,119.8239,0.5532,-0.3675,6.8737,79.723,10.3316,139.1082,106.9126,-5.0169
4:27:35 PM,42.4796026,-82.8608415,13.4744,9.0777,332.5963,,-150.0473,0.5624,2.9108,119.9739,0.5553,-0.37,7.2557,80.2723,10.6543,137.8387,102.1723,-3.2579
4:27:36 PM,42.4796409,-82.8608677,,9.1555,331.1524,284.6554,-120.0255,,,,,,7.269,79.7385,10.592,137.5225,99.7316,-3.2579
4:27:37 PM,42.4796789,-82.8608952,13.6056,9.311,330.1154,281.8322,29.9772,2.5444,2.3636,120.1713,0.5584,-0.3734,8.2453,75.6651,10.6253,131.2497,85.666,3.8811
4:27:38 PM,42.4797161,-82.8609214,,8.9805,330.6883,282.1527,-71.2679,1.1448,2.6926,120.3091,0.5605,-0.3759,8.1164,88.2875,11.8779,136.9203,88.3994,-8.6724
4:27:39 PM,42.479752,-82.8609485,13.54,8.6112,330.2471,281.2307,119.967,1.1311,2.3667,120.4387,0.5626,-0.3782,8.5693,76.5823,10.76,129.2257,77.1862,0.6955
4:27:40 PM,42.4797884,-82.8609764,,8.7084,332.0691,,,-0.1139,2.1897,120.5654,0.5648,-0.3806,7.5896,75.1288,9.8692,131.99,88.8432,-0.651
4:27:41 PM,42.4798233,-82.8610017,13.4744,9.0194,333.6161,283.9241,29.9703,-0.8652,2.7042,120.6892,0.5669,-0.3829,7.2772,79.1376,10.1804,135.4114,94.9173,-0.8
4:27:42 PM,42.4798632,-82.8610269,,,,283.3387,-11.2999,0.244,2.5152,120.8368,0.569,-0.3854,6.5256,78.9626,9.8016,139.1974,107.888,-1.0463
4:27:43 PM,42.4798984,-82.8610501,13.4744,8.2613,335.1116,284.3002,7.4633,-0.5057,2.4418,120.9675,0.571,-0.3877,7.1514,78.2153,10.0133,135.6419,97.9247,0.5751
4:27:44 PM,42.4799343,-82.8610741,,8.0475,333.3812,283.2324,-18.7804,-0.4259,2.3702,121.0987,0.573,-0.3901,7.0149,80.4227,10.1165,136.863,98.7231,0.5293
4:27:45 PM,42.479969,-82.8610967,13.4744,8.6112,332.7853,,41.2323,-2.0194,2.0622,121.2261,0.575,-0.3923,7.7326,85.8469,11.0751,135.864,89.2265,-8.3401
4:27:46 PM,42.4800045,-82.8611192,13.4744,8.5723,333.0546,284.3452,56.2312,-0.6031,2.2596,121.3531,0.5769,-0.3946,6.9963,89.0189,11.0572,140.7547,101.2166,-3.046
4:27:47 PM,42.4800401,-82.8611431,,8.8639,335.2204,285.6,-41.2461,-1.6136,2.4553,121.467,0.5787,-0.3967,7.5296,88.3055,11.3458,138.4436,95.8796,
4:27:48 PM,42.4800759,-82.8611666,13.4744,8.9028,334.7621,285.6553,71.2404,-0.6635,1.8175,121.5925,0.5808,-0.399,7.0897,84.2921,10.7745,139.0999,102.0213,-3.5272
4:27:49 PM,42.4801174,-82.861191,,8.825,335.398,286.0384,,,,121.8129,0.584,-0.4029,,,,,,-3.51
4:27:50 PM,42.4801558,-82.8612137,13.4744,9,335.8106,294.2934,-0.014,-0.7091,2.4676,121.9521,0.5861,-0.4053,7.2644,85.5052,11.1345,139.4272,102.0466,-3.5559
4:27:51 PM,42.4801937,-82.8612366,,8.9805,335.6616,,-33.7449,-0.8336,2.0219,122.0881,0.5881,-0.4077,7.2991,82.3637,10.7849,137.872,101.5895,-3.6017
4:27:52 PM,42.4802319,-82.8612592,13.4088,9.0972,336.0054,286.3121,52.5013,-0.9592,1.6738,122.2264,0.5902,-0.4102,7.2631,81.6921,10.7649,138.1159,102.7621,-3.4413
4:27:53 PM,42.480272,-82.8612826,,8.9611,337.2659,287.8807,-93.7233,-0.2717,2.34,,,,7.378,80.7872,10.7864,137.5315,103.3653,-3.7106
4:27:54 PM,42.4803117,-82.8613082,13.54,8.8639,333.1635,284.172,-26.2128,-0.1352,2.4098,122.4327,0.5935,-0.414,7.1178,82.1788,10.8955,139.669,105.7789,-3.7106
4:27:55 PM,42.4803502,-82.8613341,,9,333.5588,283.3876,0.0209,1.1944,2.6708,122.5653,0.5957,-0.4165,6.869,81.1048,10.5423,139.9292,106.0658,-3.6418
4:27:56 PM,42.4803914,-82.8613634,13.6056,8.8639,332.2811,283.3869,-22.4932,-0.9135,2.2191,122.6889,0.5979,-0.419,7.6633,79.4261,10.6297,134.872,93.6575,-2.6964
4:27:57 PM,42.480427,-82.8613887,,8.7084,333.4041,,90.0243,-1.295,1.5411,122.81,0.6001,-0.4214,7.236,84.5195,10.8611,138.4566,98.0728,9.3185
4:27:58 PM,42.4804653,-82.8614138,13.4744,8.9222,333.4041,284.5875,,-1.2901,2.2293,122.9903,0.6033,-0.4251,7.9917,81.3502,11.0284,134.2416,89.5639,-11.1247
4:27:59 PM,42.4805113,-82.8614405,13.4744,9.0194,335.186,284.5096,-22.4897,,,123.149,0.6058,-0.428,7.3745,87.8742,11.4514,139.9435,100.1144,-9.0792
4:28:00 PM,42.4805519,-82.8614631,,9.3887,334.487,286.2148,52.5116,-2.0202,1.7174,123.2897,0.608,-0.4306,7.7056,84.4995,11.4351,137.875,98.7161,-8.9302
4:28:01 PM,42.4805914,-82.8614868,13.54,9.2721,335.8278,285.549,-71.2198,-1.7862,2.1026,123.422,0.6102,-0.4331,7.3386,84.816,11.3091,139.7397,103.0288,-7.1541
4:28:02 PM,42.4806297,-82.8615093,,9.1749,333.6161,285.1718,37.5368,-0.1474,2.7037,123.5503,0.6123,-0.4356,7.0679,79.7546,10.6207,139.0899,105.4194,-7.3145
4:28:03 PM,42.4806682,-82.8615344,13.6056,9.4082,331.7025,,-29.9496,-0.2763,2.1047,123.6724,0.6145,-0.4381,7.2429,81.0636,10.8812,138.8862,104.064,-3.6017
4:28:04 PM,42.4807115,-82.861562,,9.7386,334.9282,285.3846,71.2886,-1.4396,1.3337,123.7982,0.6167,-0.4406,7.8491,79.2718,11.101,135.9962,98.6129,-4.1403
4:28:05 PM,42.4807507,-82.8615873,13.6056,9.5831,334.5271,285.9646,-116.1855,0.2581,2.5761,123.9216,0.619,-0.4432,7.0472,81.9214,10.9871,140.5769,108.3081,-3.3382
4:28:06 PM,42.4807896,-82.8616159,13.6056,9.3304,329.8575,282.7822,-153.6707,1.2867,3.1942,124.0351,0.6213,-0.4457,7.2675,83.0429,11.1739,139.7885,102.5367,-3.3382
4:28:07 PM,42.4808248,-82.861645,,8.6501,328.5913,278.9838,,1.9003,2.1903,124.1297,0.6236,-0.448,6.8306,76.7589,9.8887,137.7481,102.0172,3.4113
4:28:08 PM,42.4808579,-82.8616717,13.6056,8.3196,329.5653,279.0455,22.5722,0.0209,1.7905,124.2196,0.6257,-0.4502,8.0315,78.2309,10.4229,131.0302,79.3904,0.8215
4:28:09 PM,42.4808915,-82.8616976,13.54,8.3391,330.4133,281.7241,108.8012,-1.0639,2.3667,124.313,0.6278,-0.4524,7.3926,81.762,10.3017,134.7482,87.6177,
4:28:10 PM,42.4809249,-82.8617222,,8.2613,332.9057,,108.7944,-0.3702,2.6539,124.4078,0.6298,-0.4546,6.2945,81.4559,9.6403,139.7832,103.7119,0.7356
4:28:11 PM,42.4809589,-82.861744,13.54,8.2613,333.5703,284.1176,-52.4325,0.3347,2.995,124.5111,0.6317,-0.4568,6.0166,83.96,9.6545,141.7034,107.0136,0.7184
4:28:12 PM,42.4809956,-82.8617697,,8.2224,333.5989,282.4753,22.5585,,,124.6071,0.6337,-0.459,6.5406,82.4551,9.6819,137.9565,99.5756,0.6955
4:28:13 PM,42.4810308,-82.861792,13.3432,8.1253,333.6734,285.6186,161.3163,-0.8213,1.6517,124.7127,0.6357,-0.4613,7.0997,86.6517,10.4588,137.3387,93.3007,-1.0692
4:28:14 PM,42.4810652,-82.8618137,,8.4168,335.759,,-71.1682,-1.8528,2.5433,124.8149,0.6377,-0.4635,7.6332,87.6388,11.1039,136.619,92.3387,-1.9688
4:28:15 PM,42.4811015,-82.8618347,13.6056,8.5335,336.9622,286.7096,-22.421,-0.9609,2.9205,124.9274,0.6397,-0.4658,6.4638,90.5798,10.7899,143.1998,107.6102,-8.0994
4:28:16 PM,42.4811378,-82.861857,,8.6112,335.0714,285.6905,,0.032,2.1147,125.0373,0.6418,-0.4681,7.1331,78.2707,10.0321,135.8788,100.758,-0.5249
4:28:17 PM,42.4811733,-82.8618789,13.7369,8.7667,334.1547,286.4112,-33.6384,-0.0061,2.1774,125.1433,0.6438,-0.4704,7.1068,76.7769,9.9131,135.7409,100.7532,-1.35
4:28:18 PM,42.4812092,-82.8619012,13.7369,8.9028,334.5844,285.195,-52.3947,1.1703,3.0149,125.249,0.6458,-0.4727,6.8603,77.9351,9.9846,137.7852,104.6651,-1.35
4:28:19 PM,42.4812453,-82.861927,,8.7473,331.0779,,-161.1409,0.0281,2.4739,125.3483,0.648,-0.4751,7.6301,76.5005,10.2075,133.3773,91.5322,-1.3672
4:28:20 PM,42.4812839,-82.8619551,13.6713,8.6306,332.115,281.0227,161.3266,,,125.4413,0.6502,-0.4774,7.8323,78.5049,10.4347,132.6464,87.1734,-3.2579
4:28:21 PM,42.4813191,-82.8619784,,8.5723,334.4297,283.3566,217.5441,-0.4845,2.581,125.5387,0.6522,-0.4796,7.8882,78.6752,10.4521,132.268,87.7985,-3.2751
4:28:22 PM,42.4813564,-82.8619989,13.7369,8.6695,338.3946,286.2492,254.9983,-1.5971,2.4682,125.6492,0.6543,-0.482,7.4727,80.3863,10.4059,134.9243,97.2906,-6.9306
4:28:23 PM,42.4813967,-82.8620155,,8.5723,342.8637,290.0381,232.4776,-1.4647,2.9719,125.781,0.6563,-0.4845,7.6462,76.6823,10.0716,132.3732,98.6658,-4.845
4:28:24 PM,42.4814373,-82.8620294,13.8025,8.4363,346.7884,,,,,125.9197,0.6583,-0.4871,,,,,,-4.868
4:28:25 PM,42.4814798,-82.862043,,8.378,349.0344,292.6415,157.4832,-1.0125,2.8375,126.0671,0.6603,-0.4897,7.3848,74.978,9.6656,132.4458,106.4352,-4.868
4:28:26 PM,42.4815224,-82.8620532,13.8025,8.4363,353.727,299.0046,266.1916,-2.2586,2.6174,126.2209,0.6622,-0.4923,7.8602,72.43,9.6489,129.0484,101.1631,-5.0169
4:28:27 PM,42.4815694,-82.8620561,,8.378,359.9034,302.6812,172.4236,-2.0619,3.156,126.4092,0.664,-0.4951,7.7276,73.0816,9.6363,129.8946,107.101,-0.3588
4:28:28 PM,,,13.8353,8.3196,0.5214,,168.7074,-1.4527,3.0221,126.5764,0.6655,-0.4975,8.6039,58.6477,8.3018,117.7411,63.9662,-15.926
4:28:29 PM,42.4816104,-82.8620573,,8.4168,5.466,307.7233,116.1958,-1.7567,2.2076,126.769,0.667,-0.5001,9.959,67.8166,10.2286,115.6346,59.546,-4.7935
4:28:30 PM,42.4816551,-82.8620534,13.8025,8.2224,5.4145,310.0029,108.7291,-4.4051,2.3845,126.9521,0.6682,-0.5024,9.9165,55.6586,8.6141,108.0979,2.7683,-20.2232
4:28:31 PM,42.4816954,-82.8620455,,8.6306,7.8495,313.398,-67.4417,-3.4874,3.0628,127.1379,0.6694,-0.5047,10.0586,65.5286,10.1037,115.0279,58.4015,-16.6079
4:28:32 PM,42.4817409,-82.862037,13.9665,8.5335,7.2995,313.5191,3.8434,-0.302,2.0474,127.3395,0.6707,-0.5073,8.8123,64.1984,9.2983,121.4336,97.7079,
4:28:33 PM,42.4817853,-82.8620291,,8.825,7.2479,314.5825,45.0998,-2.555,2.3849,127.5411,0.672,-0.5098,11.8276,44.0749,8.2281,90.7993,334.5779,8.0522
4:28:34 PM,42.48182944,-82.86201863,13.8353,8.6306,5.0993,316.656,,,,127.7233,0.6732,-0.5121,12.5435,57.5434,10.7648,100.5107,24.0777,-5.9852
4:28:35 PM,42.48187027,-82.86201249,,8.7084,5.7869,,-149.8686,-2.5632,3.097,127.9022,0.6747,-0.5146,11.7497,62.8043,10.9572,107.4882,48.789,-13.6743
4:28:36 PM,42.48191266,-82.86200962,13.9665,8.6112,2.3033,313.6991,-22.3557,0.806,2.8799,128.0732,0.6759,-0.5168,11.8237,39.9911,7.615,86.2527,328.767,25.6592
4:28:37 PM,42.48195154,-82.86200364,,8.4557,5.5176,314.2414,93.8814,-0.8457,2.3517,128.2334,0.6773,-0.5191,12.265,66.5174,11.8013,107.5935,52.6172,-9.8756
4:28:38 PM,42.4819908,-82.86200131,13.8353,8.6501,4.2342,314.6037,0.1341,-1.1756,2.4417,128.3973,0.6786,-0.5213,12.0062,59.4064,10.6069,103.0025,32.2225,-3.6705
4:28:39 PM,42.48202944,-82.86199713,,8.6306,2.9966,314.165,-93.6098,-0.9037,2.6051,128.5703,0.68,-0.5237,12.0992,67.4121,11.8506,109.4965,53.697,-18.5215
4:28:40 PM,42.48207055,-82.86199335,13.8353,8.7473,3.4206,312.7203,37.6468,-0.375,2.0242,128.7196,0.6813,-0.5259,11.5938,61.2703,10.6085,106.5955,44.7573,-9.5032
4:28:41 PM,42.4821157,-82.8619917,,8.6501,358.0413,317.1621,-179.8182,-1.408,3.2955,128.8906,0.6828,-0.5284,10.869,57.7544,9.6365,107.4571,46.7798,-5.269
4:28:42 PM,42.4821541,-82.8619911,14.0322,8.7278,3.6555,,,,,129.0589,0.6843,-0.5308,10.4199,70.8376,11.1834,118.3451,83.1341,-25.6205
4:28:43 PM,42.4821954,-82.861987,,8.6306,359.6628,311.7592,-146.0939,-2.0652,3.217,,,,10.1476,33.6471,5.6248,91.6185,293.7738,15.8674
4:28:44 PM,42.4822353,-82.8619842,14.0322,8.2224,3.1341,,,,,129.3011,0.6864,-0.5342,9.8652,65.3544,10.0026,116.309,72.8757,-26.8523
4:28:45 PM,42.4822747,-82.8619807,,8.514,0.7277,,,,,129.4616,0.6878,-0.5365,10.7381,33.0659,5.8949,83.6543,302.8882,22.1012
4:28:46 PM,42.4823135,-82.861979,13.9009,8.4363,0.2349,,,,,129.6149,0.6893,-0.5388,10.0737,58.5962,9.1539,110.0702,49.2817,-11.9039
4:28:47 PM,42.4823563,-82.8619788,14.0978,8.203,2.8533,,,,,129.7804,0.6909,-0.5413,10.8979,66.5365,10.763,111.7501,,-5.4466
4:28:48 PM,42.4823983,-82.8619768,,8.3391,2.8992,309.1786,56.3103,-1.0562,2.4535,129.943,0.6924,-0.5437,10.9482,59.4124,9.7649,105.1654,25.8709,-28.0842
4:28:49 PM,42.4824384,-82.8619732,13.8353,8.2419,4.28,311.4627,78.8275,-0.5293,2.3656,130.0904,0.6937,-0.5458,10.7313,55.5543,9.0755,102.8077,15.1808,-2.7996
4:28:50 PM,42.4824756,-82.86197,,,,,-48.6579,-0.9321,2.8435,130.2388,0.695,-0.548,10.6464,54.7011,8.9287,103.3059,17.2099,-3.9226
4:28:51 PM,42.482511,-82.8619661,13.9009,8.2224,3.1914,312.2489,123.8208,-0.5905,1.3481,130.3815,0.6963,-0.5501,10.2507,61.8196,9.6462,110.495,46.419,-18.195
4:28:52 PM,42.4825472,-82.8619606,,8.2808,6.4114,313.0255,108.8494,-1.8662,2.0572,130.5304,0.6975,-0.5521,10.073,50.5465,8.0204,104.1312,0.6788,-2.0719
4:28:53 PM,42.4825849,-82.8619544,13.9009,8.3196,5.615,316.2292,,,,130.6861,0.6988,-0.5543,10.7142,60.4594,9.9311,110.181,52.8657,-19.6102
4:28:54 PM,42.4826235,-82.8619466,,8.8833,7.5917,314.4748,-194.8687,-3.1466,3.5746,130.8484,0.7,-0.5565,8.1219,63.9981,8.9528,125.3774,122.2268,-8.2599
4:28:55 PM,42.4826647,-82.8619399,14.0322,8.7667,7.6834,,-108.6156,1.7189,2.1516,131.0171,0.7014,-0.5588,12.939,45.7456,9.2763,87.5089,351.1264,-15.7312
4:28:56 PM,42.4827051,-82.8619368,,8.8639,0.5959,313.4462,52.6319,-4.5077,2.9799,131.1736,0.7029,-0.5612,13.0681,71.2616,13.1869,110.204,57.7625,-32.3413
4:28:57 PM,42.4827491,-82.8619314,14.0322,8.8833,4.6581,310.4179,82.585,-0.1108,2.4236,131.3316,0.7043,-0.5635,,,,,,12.9396
4:28:58 PM,42.4827917,-82.8619275,,9.0583,4.3602,313.4418,-112.3765,-2.7097,2.3945,131.4976,0.7059,-0.566,11.2719,32.9032,6.1536,84.2947,295.3318,
4:28:59 PM,42.4828339,-82.8619204,13.9009,9,7.3339,312.5441,-37.3546,1.1833,3.1125,131.6674,0.7073,-0.5684,12.0787,64.3083,11.5176,109.0829,45.8052,-22.8875
4:29:00 PM,42.4828763,-82.8619168,,8.9222,3.0481,312.6365,-74.8397,0.1189,2.1373,131.8304,0.7089,-0.5708,12.0633,35.2599,7.0341,81.8988,311.1775,17.5977
4:29:01 PM,42.4829151,-82.8619142,13.9009,8.5918,3.0596,,-119.8227,,,131.9769,0.7104,-0.5731,11.8958,53.9435,9.784,100.6011,18.271,-3.321
4:29:02 PM,42.4829539,-82.8619129,13.9665,8.7278,1.484,309.9882,86.4043,1.5037,3.1137,132.1197,0.7119,-0.5754,11.5934,45.5273,8.297,94.3765,341.7979,0.197
4:29:03 PM,42.4829905,-82.8619128,,8.5335,0.5271,310.7731,,-1.8377,2.3845,132.2511,0.7134,-0.5775,12.7624,50.0294,9.7885,92.2769,1.4486,-4.7706
4:29:04 PM,42.483034,-82.8619116,13.8025,8.6501,4.406,311.5715,138.854,-3.3904,2.4061,132.3925,0.7149,-0.5798,11.9211,53.2241,9.6617,98.7784,7.6227,-6.2774
4:29:05 PM,42.4830785,-82.8619065,,8.7473,7.3281,311.639,-71.1407,-1.4038,2.5878,132.5484,0.7164,-0.5821,9.8814,56.4134,8.8592,111.6952,26.7418,-19.106
4:29:06 PM,42.4831195,-82.8618983,13.7369,8.9222,5.7124,313.8812,-74.8432,-1.0879,1.9716,132.7191,0.718,-0.5847,9.6047,25.1578,4.0839,91.1493,271.8648,16.956
4:29:07 PM,42.4831612,-82.8618935,13.8353,8.8445,3.1054,311.8105,-52.3534,-2.2163,2.0056,132.8767,0.7196,-0.5871,11.5162,62.4171,10.7816,108.7845,50.2051,-22.8073
4:29:08 PM,42.4832024,-82.8618861,,9.1166,5.7468,315.4709,,,,133.0419,0.721,-0.5895,10.8802,26.938,4.9823,81.6106,284.5372,18.927
4:29:09 PM,42.4832466,-82.8618825,13.9009,9.1749,4.6983,,11.4339,-2.0943,2.353,133.2009,0.7226,-0.5919,12.0385,64.6929,11.5642,109.7617,56.675,-10.3282
4:29:10 PM,42.4832889,-82.8618767,,9.2332,5.8957,314.1729,-37.3442,-2.4622,2.22,133.4478,0.725,-0.5957,12.044,63.2594,11.3863,109.155,52.0389,-4.6159
4:29:11 PM,42.4833333,-82.861871,14.0322,8.9028,3.0195,322.3778,26.4294,-1.7791,2.6917,,,,11.9924,39.3077,7.5989,88.726,332.2703,-1.8256
4:29:12 PM,42.4833754,-82.8618652,,9,6.6291,313.4284,-74.8397,-0.5298,2.7185,133.674,0.7273,-0.5992,11.4525,63.0052,10.9055,110.652,55.6065,6.3849
4:29:13 PM,42.4834147,-82.8618601,14.0978,8.7862,3.22,311.3221,0.1409,-1.0058,1.9331,133.8277,0.7288,-0.6016,11.842,42.4831,7.9983,90.6335,332.0725,-15.9776
4:29:14 PM,42.4834578,-82.8618566,,8.6112,5.0936,313.618,-33.573,0.707,2.5488,133.972,0.7303,-0.6038,11.5534,52.5036,9.3093,100.0545,3.71,-1.1437
4:29:15 PM,42.4834965,-82.861854,14.0322,8.6112,2.5497,313.0934,-56.0834,1.0275,2.3792,134.1238,0.732,-0.6063,11.7691,53.2924,9.5716,99.6825,17.0538,-9.3141
4:29:16 PM,42.4835352,-82.8618536,,8.4751,2.0283,,,0.034,2.397,134.2583,0.7336,-0.6086,11.0466,54.0992,9.1833,102.9955,17.287,-4.845
4:29:17 PM,42.4835733,-82.8618526,14.0322,8.3974,1.1918,311.2614,-11.1005,,,134.3875,0.7352,-0.6108,11.0126,54.5838,9.2136,103.0704,21.6337,-4.845
4:29:18 PM,42.4836111,-82.8618514,,8.4363,2.2689,309.4486,26.371,-1.4133,1.7595,134.5788,0.7375,-0.6141,11.585,55.1047,9.6781,100.9464,12.7012,-8.0651
4:29:19 PM,42.4836523,-82.8618504,13.9665,8.7278,1.0256,310.3885,-63.6018,-1.1879,2.1309,134.7185,0.7392,-0.6166,11.0614,55.0732,9.3654,104.4521,23.4143,-8.0192
