timestamp,LAT,LON,DBS,SOG,COGt,HDGt,ROT,LEE,ROLL,PITCH,BRG,DTG,XTE,MFIT,MFITT,MSOLV,MNOIS,MAGB,MAGBT,MINCL,MCALF,MCALH,AWS,AWA,TWS,TWA,TWD,MROT,VMG,VMC,TGTA,TGTS,TVMG,PSPD,PSR,PVMG,PVMGR,BTA,BTVMG,GBA,GBVMG,VMAX,VMAXA,OWA,TACK
2026-08-12 18:13:50,42.47301281111111,-82.86507643333333,12.1686,8.0689,49.8278,28.3122,1.6738,0.0,-0.2653,1.3035,79.8452,0.6796,-0.0189,3.2155,0.0,10.0,0.0014,48.092,0.0,71.1507,0.0,0.0,8.0488,-116.2453,13.6631,-148.1144,250.9753,24.6543,-6.8338,6.8691,-145.4797,14.9796,12.342,14.3975,0.5592,12.342,0.5537,-50.0,6.8153,-145.4797,12.342,18.6151,-120.0,-2.6089,242.8893
2026-08-12 18:14:00,42.47324200867304,-82.86470068040208,12.1949,8.0339,51.1061,29.464,11.5222,0.0,-0.8329,1.3333,80.8048,0.6601,-0.0294,3.2156,0.0,10.0,0.0007,48.092,0.0,71.4124,0.0,0.0,8.0827,-119.9647,13.938,-149.8451,250.3292,24.067,-6.8855,6.9663,-146.5867,15.1035,12.6068,14.4994,0.553,12.6068,0.5464,-50.0,6.8936,-146.5867,12.6068,18.8808,-120.0,-2.7375,242.6113
2026-08-12 18:14:10,42.473453526856666,-82.86426267011862,12.2474,7.9697,52.3251,32.1818,9.8889,0.0,-0.7269,1.358,81.6162,0.6397,-0.0375,3.2157,0.0,10.0,0.0008,48.092,0.0,71.2841,0.0,0.0,7.1076,-122.1012,13.2625,-153.0762,249.9082,24.0332,-7.1584,6.9842,-144.5031,14.8752,12.1083,13.0346,0.6184,12.1083,0.592,-50.0,6.7463,-144.5031,12.1083,18.3807,-120.0,-8.4496,247.2431
2026-08-12 18:14:20,42.47365676,-82.86380962999999,12.2824,8.133,53.4174,33.5417,6.1364,0.0,-0.8759,1.2919,82.4227,0.6193,-0.045,3.2158,0.0,10.0,0.0009,48.092,0.0,71.3269,0.0,0.0,6.5015,-125.935,12.978,-156.0778,248.6353,23.8728,-7.3269,7.0385,-143.09,14.7206,11.7703,12.0119,0.67,11.7703,0.6225,-50.0,6.6464,-143.09,11.7703,18.0416,-120.0,-12.5122,250.5162
2026-08-12 18:14:30,42.473899519999996,-82.86344892000001,12.3327,7.9289,53.8947,34.0607,-12.6177,0.0,-0.6425,1.2979,83.7003,0.5999,-0.0569,3.2159,0.0,10.0,0.0006,48.092,0.0,71.5229,0.0,0.0,6.1357,-139.1287,13.1609,-162.2365,243.1859,23.1879,-7.4955,6.8387,-143.8327,14.8,11.948,11.0252,0.7219,11.948,0.6273,-50.0,6.6989,-143.8327,11.948,18.2199,-120.0,-17.2975,250.4121
2026-08-12 18:14:40,42.47414947,-82.86307925999999,12.3917,7.9386,55.2096,35.0633,21.8679,0.0,-1.0507,1.3173,84.932,0.5827,-0.0677,3.2159,0.0,10.0,0.0019,48.092,0.0,71.5903,0.0,0.0,5.4313,-141.3687,12.6531,-164.6295,242.3645,19.1052,-7.6505,6.8707,-142.8174,14.678,11.6918,9.9414,0.8002,11.6918,0.6557,-49.9423,6.6231,-142.8174,11.6918,17.96,-120.0,-22.006,251.5947
2026-08-12 18:14:50,42.47437222000001,-82.86267203,12.523,7.8726,53.0043,33.6887,-11.7647,0.0,-0.7485,1.3214,86.0485,0.5649,-0.0766,3.216,0.0,10.0,0.0012,48.092,0.0,71.2318,0.0,0.0,6.4739,-139.0599,13.4621,-161.7274,242.5463,18.6875,-7.5103,6.6558,-144.2231,14.8102,12.0108,10.8876,0.7359,12.0108,0.6284,-49.8673,6.7174,-144.2231,12.0108,18.2764,-120.0,-17.9966,249.6869
2026-08-12 18:15:00,42.47457827777779,-82.86229071111111,12.6083,7.9309,55.04,34.702,28.5772,0.0,-1.0237,1.3825,87.3048,0.5461,-0.0859,3.2161,0.0,10.0,0.0006,48.092,0.0,71.7115,0.0,0.0,6.8203,-129.2018,13.3338,-156.7502,248.7351,17.4373,-7.2936,6.7017,-144.7799,14.9057,12.1746,12.186,0.6508,12.1746,0.5998,-50.0,6.7658,-144.7799,12.1746,18.4472,-120.0,-12.2887,249.4672
2026-08-12 18:15:10,42.47478833235451,-82.86188500532334,12.8051,7.995,56.4684,37.8384,7.7624,0.0,-0.7859,1.3816,88.6365,0.527,-0.0949,3.2162,0.0,10.0,0.0005,48.092,0.0,71.7131,0.0,0.0,6.5621,-125.0257,12.8913,-155.3912,252.8223,9.1884,-7.1948,6.7407,-142.7148,14.6812,11.6805,12.1327,0.6575,11.6805,0.616,-50.0,6.6198,-142.7148,11.6805,17.9516,-120.0,-11.7715,254.8698
2026-08-12 18:15:20,42.47499483,-82.86144262,12.8292,7.9654,58.8759,40.3124,15.6968,0.0,-1.0015,1.2612,90.0044,0.5069,-0.1032,3.2163,0.0,10.0,0.0003,48.092,0.0,71.6154,0.0,0.0,6.533,-137.6724,13.4977,-160.9829,249.4797,8.0484,-7.5026,6.7992,-144.8788,14.9135,12.1982,11.4008,0.6973,12.1982,0.6151,-50.0,6.7728,-144.8788,12.1982,18.4709,-120.0,-15.8525,255.1656
2026-08-12 18:15:30,42.47517405,-82.86099318000001,12.8511,7.9989,61.1976,42.6551,7.7617,0.0,-0.9403,1.3319,91.3011,0.4866,-0.1098,3.2164,0.0,10.0,0.0007,48.092,0.0,71.3483,0.0,0.0,6.7854,-132.6054,13.5711,-158.4491,254.3642,8.1284,-7.4593,6.9481,-145.0296,14.9312,12.2343,11.9593,0.6712,12.2343,0.61,-50.0,6.7835,-145.0296,12.2343,18.5071,-120.0,-13.4157,257.5255
2026-08-12 18:15:40,42.47534098,-82.86053593,12.8182,8.0689,64.3025,46.0549,28.196,0.0,-1.0783,1.3319,92.5187,0.4677,-0.1152,3.2165,0.0,10.0,0.0009,48.092,0.0,71.6428,0.0,0.0,8.8651,-138.568,15.8714,-158.309,256.217,10.4262,-7.5184,7.1496,-150.0,16.0714,13.9182,14.0483,0.5771,13.9182,0.5402,-50.0,7.2923,-150.0,13.9182,20.2714,-120.0,-8.092,255.4693
2026-08-12 18:15:50,42.47549417999999,-82.86007731000001,12.7264,8.1389,65.9406,48.8378,42.2973,0.0,-1.0145,1.3684,93.8359,0.4476,-0.1202,3.2166,0.0,10.0,0.0005,48.092,0.0,72.1546,0.0,0.0,8.3525,-144.7399,15.6917,-162.1006,254.8852,14.184,-7.675,7.1817,-150.0,15.9768,13.8364,13.1107,0.6182,13.8364,0.5547,-50.0,7.2663,-150.0,13.8364,20.1768,-120.0,-11.4209,257.9299
2026-08-12 18:16:00,42.47563327,-82.85960591,12.792,8.1816,68.8117,52.5405,16.9966,0.0,-0.7409,1.3573,95.0591,0.4287,-0.1239,3.2167,0.0,10.0,0.0009,48.092,0.0,71.7916,0.0,0.0,9.7535,-147.2733,17.2225,-162.2319,257.7493,15.7541,-7.8063,7.3339,-150.0,17.043,14.7596,13.8956,0.5906,14.7596,0.5294,-50.0,7.56,-150.0,14.7596,21.243,-120.0,-12.3867,262.1207
2026-08-12 18:16:10,42.47576117000001,-82.85911743,12.8292,8.2224,73.1077,56.3724,28.4409,0.0,-1.1163,1.4096,96.331,0.4091,-0.1269,3.2168,0.0,10.0,0.001,48.092,0.0,72.7824,0.0,0.0,8.7596,-148.1094,16.3478,-163.5771,260.6506,16.5779,-7.8919,7.5247,-150.0,16.3818,14.1871,13.0375,0.6325,14.1871,0.5563,-50.0,7.3779,-150.0,14.1871,20.5818,-120.0,-13.2114,265.8687
2026-08-12 18:16:20,42.475851855555554,-82.85865757777778,12.8182,8.2497,77.1436,61.5826,19.9206,0.0,-1.193,1.4264,97.5822,0.3879,-0.1283,3.2169,0.0,10.0,0.0006,48.092,0.0,72.44,0.0,0.0,10.5201,-160.3076,18.5396,-168.9711,258.9207,22.2425,-8.1304,7.7202,-150.0,17.9055,15.5066,13.0274,0.6376,15.5066,0.5244,-50.0,7.7976,-150.0,15.5066,22.1055,-120.0,-18.357,270.9879
2026-08-12 18:16:30,42.47590469929838,-82.85819675550624,12.7395,8.0497,85.3465,71.8516,88.6205,0.0,-1.8083,1.576,98.5388,0.3672,-0.1273,3.217,0.0,10.0,0.0013,48.092,0.0,72.9323,0.0,0.0,8.5705,-168.3448,16.5398,-173.9652,263.8393,14.9959,-8.022,7.7802,-150.0,16.7463,14.5027,10.6095,0.7661,14.5027,0.5539,-50.0,7.4783,-150.0,14.5027,20.9463,-120.0,-23.4042,279.7344
2026-08-12 18:16:40,42.47594751999999,-82.85767709000001,12.582,8.0339,86.1282,70.9498,-80.9773,0.0,-0.4942,1.4149,99.5244,0.3453,-0.1252,3.2171,0.0,10.0,0.0005,48.092,0.0,71.5007,0.0,0.0,7.4829,161.2333,15.2666,170.8392,249.1345,-0.4522,-7.9401,7.973,119.8522,15.8046,13.6669,10.3602,0.7861,13.6669,0.5811,40.0,7.2132,119.8522,13.6669,19.9866,96.0,15.7144,227.5081
2026-08-12 18:16:50,42.476035339999996,-82.85717573999999,12.4902,8.0164,74.3728,57.9526,-28.8393,0.0,-0.5267,1.1845,101.1201,0.324,-0.1258,3.2172,0.0,10.0,0.0008,48.092,0.0,71.7719,0.0,0.0,5.8,-126.7183,13.6514,-134.3999,252.7127,13.3763,-7.9337,7.1691,-87.2843,15.0039,12.3932,8.3833,0.9559,12.3932,0.6403,-30.0,6.8305,-87.2843,12.3932,18.6665,-72.0,-16.5223,259.1179
2026-08-12 18:17:00,42.47614064,-82.85668621999999,12.5558,8.0145,73.2125,56.7983,-14.7972,0.0,-0.8552,0.9381,103.1021,0.3039,-0.1276,3.2173,0.0,10.0,0.0018,48.092,0.0,72.2408,0.0,0.0,8.8593,-154.0407,16.4445,-166.501,258.1174,12.8691,-7.7948,6.9362,-148.7152,16.5136,14.1214,12.1032,0.68,14.1214,0.5572,-50.0,7.3639,-148.7152,14.1214,20.5526,-120.0,-17.9989,267.8579
2026-08-12 18:17:10,42.476267039999996,-82.85619983999999,12.9823,8.1194,63.9392,46.1307,-63.6105,0.0,-0.1129,1.0754,105.461,0.2858,-0.1306,3.2174,0.0,10.0,0.0017,48.092,0.0,71.3605,0.0,0.0,9.8603,-149.2814,17.3024,-163.1891,251.5696,16.1163,-7.7618,6.1005,-150.0,17.2312,14.9226,13.5772,0.5949,14.9226,0.5204,-50.0,7.6118,-150.0,14.9226,21.4312,-120.0,-14.1462,257.1026
2026-08-12 18:17:20,42.476435519999995,-82.85571461999999,13.1791,8.0436,61.3924,42.1008,-7.4221,0.0,-0.8545,1.1484,108.6884,0.2686,-0.136,3.2175,0.0,10.0,0.0013,48.092,0.0,71.8021,0.0,0.0,8.4918,-132.7327,15.1699,-155.7852,256.0637,18.758,-7.3656,5.4715,-149.319,15.7981,13.588,14.2281,0.5695,13.588,0.5429,-50.0,7.191,-149.319,13.588,19.9148,-120.0,-6.478,252.742
2026-08-12 18:17:30,42.476614355555554,-82.85529305555555,13.5794,7.9425,59.5693,40.3778,2.8727,0.0,-0.8441,1.271,112.4375,0.2543,-0.1428,3.2176,0.0,10.0,0.0013,48.092,0.0,71.9985,0.0,0.0,9.041,-140.2217,15.9981,-158.834,250.6096,18.5526,-7.4067,4.7953,-149.94,16.1637,13.99,14.0704,0.5686,13.99,0.53,-50.0,7.3155,-149.94,13.99,20.3565,-120.0,-8.3959,250.5172
2026-08-12 18:17:40,42.47679850954269,-82.85491566154056,13.6253,7.9289,57.71,37.3748,2.5054,0.0,-0.6132,1.2628,116.3439,0.2437,-0.1502,3.2177,0.0,10.0,0.0006,48.092,0.0,71.6022,0.0,0.0,8.2548,-135.8174,14.9758,-157.4048,250.1781,18.5431,-7.3285,4.0933,-149.666,15.494,13.3728,13.457,0.5892,13.3728,0.5481,-50.0,7.1207,-149.666,13.3728,19.6537,-120.0,-8.2591,247.7868
2026-08-12 18:17:50,42.476980800465704,-82.85449091043267,13.8222,7.581,62.7764,42.9969,33.7472,0.0,-0.9063,1.1288,120.9803,0.232,-0.1573,3.2178,0.0,10.0,0.0007,48.092,0.0,71.9603,0.0,0.0,8.2665,-127.0742,14.2373,-152.5434,259.4049,18.3922,-6.7843,3.9976,-148.1309,15.3651,13.045,14.351,0.5344,13.045,0.5211,-50.0,7.0247,-148.1309,13.045,19.3308,-120.0,-4.4132,253.8627
2026-08-12 18:18:00,42.47711526,-82.85406179,14.0978,7.7132,68.076,48.2524,7.9794,0.0,-0.8801,1.0843,125.0765,0.2211,-0.1611,3.2179,0.0,10.0,0.0009,48.092,0.0,72.2194,0.0,0.0,7.2586,-125.1976,13.2673,-153.4569,264.9085,12.8531,-6.8493,4.21,-143.9493,14.8128,11.9759,12.81,0.5996,11.9759,0.5719,-50.0,6.7071,-143.9493,11.9759,18.2478,-120.0,-9.2022,263.7983
2026-08-12 18:18:10,42.47724458999999,-82.85361990999999,14.2892,7.7093,70.7878,51.6045,29.7105,0.0,-1.3437,1.1818,129.9846,0.21,-0.1648,3.218,0.0,10.0,0.001,48.092,0.0,72.4283,0.0,0.0,7.8609,-141.9726,14.683,-160.6823,260.1758,13.2988,-7.2117,3.9252,-148.5682,15.3708,13.1144,12.6994,0.6114,13.1144,0.5504,-50.0,7.0444,-148.5682,13.1144,19.3951,-120.0,-11.2338,262.6677
2026-08-12 18:18:20,42.47735361,-82.85316234999999,14.4587,7.6879,74.6982,57.8655,29.7652,0.0,-1.1501,1.0977,135.0248,0.1998,-0.167,3.218,0.0,10.0,0.0007,48.092,0.0,72.3704,0.0,0.0,6.9597,-86.1554,14.2394,-97.5496,257.2813,12.2845,-7.5514,3.7738,-147.2471,15.1784,12.7648,10.2295,0.7709,12.7648,0.5916,-50.0,6.9403,-147.2471,12.7648,19.0393,-120.0,-21.1116,269.9961
2026-08-12 18:18:30,42.477443019999995,-82.85267086,14.6008,7.7773,79.5523,63.7014,14.3545,0.0,-1.2717,1.0142,140.6707,0.1896,-0.1679,3.2181,0.0,10.0,0.0005,48.092,0.0,72.287,0.0,0.0,6.2314,-169.1309,13.9262,-175.1505,257.1659,14.0121,-7.7554,3.7154,-146.6532,15.1115,12.6227,8.4495,0.9215,12.6227,0.6144,-50.0,6.8983,-146.6532,12.6227,18.8968,-120.0,-28.6058,276.4
2026-08-12 18:18:40,42.47750737,-82.85219065,14.8589,7.8259,83.1665,66.807,18.0078,0.0,-0.969,0.9922,146.6624,0.1802,-0.1675,3.2182,0.0,10.0,0.0011,48.092,0.0,72.2128,0.0,0.0,6.252,2.4147,14.0026,1.0441,256.5477,-2.0931,-7.7508,3.442,-58.0899,15.0741,12.5439,7.8853,0.9869,12.5439,0.618,-20.0,6.875,-58.0899,12.5439,18.8177,-48.0,-11.9943,260.37
2026-08-12 18:18:50,42.47754943333333,-82.8517289,15.1083,7.8006,83.5355,67.7145,-12.7609,0.0,-1.5107,1.1533,153.2506,0.1717,-0.1657,3.2183,0.0,10.0,0.0011,48.092,0.0,71.852,0.0,0.0,6.7476,64.5278,14.368,68.6186,252.9024,-8.9773,-7.7251,2.7251,147.4004,15.2071,12.8094,8.3975,0.9275,12.8094,0.6035,50.0,6.9537,147.4004,12.8094,19.0853,120.0,28.5908,215.4819
2026-08-12 18:19:00,42.47759048233576,-82.85126382918119,15.2986,7.892,81.7471,65.8937,9.696,0.0,-1.3129,1.2833,160.1176,0.1657,-0.1639,3.2184,0.0,10.0,0.0006,48.092,0.0,71.9881,0.0,0.0,9.463,-39.3624,17.1508,-37.9815,249.8814,-11.9829,-7.8416,1.5831,30.0,16.8753,14.6144,10.5083,0.757,14.6144,0.5369,10.0,7.5138,30.0,14.6144,21.0753,24.0,3.071,239.5578
2026-08-12 18:19:10,42.47762086,-82.85076201000001,15.4167,8.0728,88.1284,72.3441,53.8271,0.0,-1.6255,1.1946,168.2197,0.1611,-0.161,3.2185,0.0,10.0,0.0009,48.092,0.0,72.5649,0.0,0.0,9.4572,11.5417,17.2365,15.4396,255.1338,-15.3512,-7.9679,1.4745,50.0,17.0137,14.7343,9.758,0.8236,14.7343,0.5409,16.6667,7.5519,50.0,14.7343,21.2137,40.0,8.1355,241.5358
2026-08-12 18:19:20,42.477616770000004,-82.85026185999999,15.6179,7.717,94.2487,83.1503,36.74,0.0,-2.113,0.9535,175.421,0.158,-0.1567,3.2186,0.0,10.0,0.0008,48.092,0.0,73.4568,0.0,0.0,9.2314,127.657,16.7622,135.081,258.9544,-23.355,-7.7312,1.1534,150.0,16.7998,14.549,11.5151,0.6874,14.549,0.5311,50.0,7.493,150.0,14.549,20.9998,120.0,20.2241,231.8716
2026-08-12 18:19:30,42.47759046,-82.84983415,15.5282,6.1872,91.3816,76.6763,-71.9593,0.0,-1.3058,0.0448,182.2695,0.1559,-0.1512,3.2187,0.0,10.0,0.0007,48.092,0.0,72.1565,0.0,0.0,8.8432,160.7926,14.9099,168.7523,252.6076,-21.8982,-6.1893,-0.0054,149.5741,15.4989,13.3645,10.7876,0.5857,13.3645,0.463,50.0,7.1185,149.5741,13.3645,19.6474,120.0,19.0473,228.3447
2026-08-12 18:19:40,42.477616319999996,-82.84943949999999,15.0295,6.1639,82.8881,65.7563,-38.7167,0.0,-1.2298,0.2424,188.5174,0.159,-0.1491,3.2188,0.0,10.0,0.0006,48.092,0.0,71.9952,0.0,0.0,8.2792,101.6955,14.1479,104.2789,250.2011,-3.8045,-6.0955,-1.6366,114.8538,15.1329,12.6591,9.1361,0.6838,12.6591,0.4824,38.8889,6.9091,114.8538,12.6591,18.9333,93.3333,19.2057,221.3563
2026-08-12 18:19:50,42.47770127,-82.84908179,15.3904,5.5536,53.6632,35.2247,-330.4495,0.0,1.1069,0.1384,193.8338,0.1669,-0.1505,3.2189,0.0,10.0,0.0006,48.092,0.0,69.9845,0.0,0.0,8.3003,-151.7061,13.4386,-162.4357,242.3483,19.7715,-5.5728,-4.0277,-144.3041,14.8545,12.0607,10.0685,0.6025,12.0607,0.4636,-50.0,6.7322,-144.3041,12.0607,18.333,-120.0,-22.0352,258.0581
2026-08-12 18:20:00,42.47790021311458,-82.8490031115406,15.4626,4.4708,243.475,326.6005,-319.3812,0.0,2.6544,0.6992,194.0329,0.1797,-0.1618,3.219,0.0,10.0,0.0012,48.092,0.0,68.8444,0.0,0.0,13.8847,-91.0349,14.7773,-108.5864,219.9797,24.2389,-1.9784,-4.1598,-129.2439,14.4687,11.9506,18.0781,0.263,11.9506,0.1561,-50.0,7.0311,-148.4258,13.0704,19.3494,-120.0,14.8805,206.2188
2026-08-12 18:20:10,42.47804314,-82.84913678,15.8311,2.9309,309.2648,282.9662,-207.0226,0.0,1.1219,1.623,191.5707,0.1869,-0.1716,3.2191,0.0,10.0,0.0013,48.092,0.0,67.0379,0.0,0.0,16.8129,-48.1148,15.163,-57.2598,228.7286,11.9455,1.0365,-1.5791,-50.0,10.8604,7.0646,14.5775,0.2381,6.981,0.1469,-50.0,7.0646,-148.2067,13.1718,19.4745,-120.0,-10.9071,236.0852
2026-08-12 18:20:20,42.478088299999996,-82.84926548000001,15.7907,2.1596,296.8649,272.2582,33.803,0.0,0.0217,1.5453,189.8639,0.1883,-0.1751,3.2192,0.0,10.0,0.0024,48.092,0.0,64.0269,0.0,0.0,17.2653,-34.7735,15.6507,-38.9641,231.0105,-3.7596,1.4956,-0.5776,-50.0,11.0694,7.1361,9.5654,0.2225,7.1152,0.2102,-50.0,7.1361,-149.7462,13.4226,19.7083,-120.0,13.7938,221.4031
2026-08-12 18:20:30,42.478124130000005,-82.84938071000002,15.4692,2.2996,279.9449,256.1868,-237.0754,0.0,0.7634,1.5265,188.1839,0.1897,-0.1783,3.2193,6.7966,10.0,0.0026,48.092,9.5388,64.5695,0.0,0.0,15.532,-22.8536,13.7141,-26.09,227.903,5.9575,1.4925,-0.1731,-50.0,11.0208,6.8472,9.499,0.2232,7.0841,0.2107,-50.0,6.8472,-145.8264,12.448,18.725,-120.0,21.6884,208.2692
2026-08-12 18:20:40,42.478124550000004,-82.84950823,15.7185,2.0838,278.4374,266.9991,76.5976,0.0,0.6705,2.3147,186.5482,0.1889,-0.1793,3.2194,13.5932,10.0,0.0024,48.092,19.0776,62.7643,0.0,0.0,16.1337,-7.2588,14.0704,-8.3465,246.9426,17.718,,-0.0147,-50.0,,6.8414,,,,,-50.0,6.8414,-145.8481,12.4301,18.7036,-120.0,40.4193,208.2392
2026-08-12 18:20:50,42.47816983,-82.84965484,15.9952,2.5931,286.3781,267.1515,-24.4657,0.0,0.8632,1.8144,184.5569,0.191,-0.1833,3.2195,13.5932,10.0,0.0023,48.092,19.0776,63.8628,0.0,0.0,17.7191,-17.1157,15.2567,-19.9823,244.2572,18.6497,,-0.5715,-50.0,,7.1794,,,,,-50.0,7.1794,-149.797,13.5596,19.8647,-120.0,30.0219,217.5706
2026-08-12 18:21:00,42.47819482,-82.84982014,16.0925,2.5659,280.578,261.6753,-54.4623,0.0,1.0902,1.6209,182.334,0.1921,-0.1864,3.2196,13.5932,10.0,0.0029,48.092,19.0776,64.1744,0.0,0.0,17.4129,-7.379,14.7992,-8.7047,250.8183,4.0307,,-0.4609,-50.0,,7.0692,,,,,-50.0,7.0692,-149.0651,13.2008,19.4768,-120.0,39.7084,212.6624
2026-08-12 18:21:10,42.47820531280139,-82.84997778218712,15.8169,2.3423,274.7808,259.9595,22.6299,0.0,0.4124,1.5792,180.117,0.1927,-0.1885,3.2197,13.5932,10.0,0.0013,48.092,19.0776,63.597,0.0,0.0,16.5395,-3.8706,14.1532,-4.5304,253.2746,8.1637,,-0.1804,-40.0,,6.9214,,,,,-40.0,6.9214,-117.9615,12.7008,18.9751,-96.0,35.517,219.5347
2026-08-12 18:21:20,42.47822023688559,-82.85012619950594,16.0444,2.486,277.4803,261.7119,9.0989,0.0,0.6627,1.8146,178.112,0.1937,-0.1908,3.2198,13.5932,10.0,0.0028,48.092,19.0776,63.4907,0.0,0.0,15.96,-8.2047,13.5137,-9.6818,249.3182,5.6189,,-0.3874,-40.0,,6.779,,,,,-40.0,6.779,-115.9476,12.2192,18.4919,-96.0,31.9579,221.4211
2026-08-12 18:21:30,42.47824519,-82.8502764,15.9022,2.5814,282.4688,264.1383,33.0257,0.0,0.6137,1.8764,176.2755,0.1954,-0.1935,3.2199,13.5932,10.0,0.0038,48.092,19.0776,63.768,0.0,0.0,16.9623,-16.0285,14.5915,-18.7676,242.3429,15.7688,,-0.6624,-50.0,,6.9946,,,,,-50.0,6.9946,-147.1965,12.9346,19.2371,-120.0,31.0113,213.9854
2026-08-12 18:21:40,42.47826997,-82.85041899,15.9088,2.043,283.8124,264.4928,-13.654,0.0,0.8054,1.4701,174.4865,0.1974,-0.1963,3.22,13.5932,10.0,0.0017,48.092,19.0776,64.4769,0.0,0.0,18.7732,-15.0119,16.7559,-16.8361,245.8609,10.9801,,-0.7108,-50.0,,7.4656,,,,,-50.0,7.4656,-150.0,14.4629,20.9003,-120.0,32.917,214.7804
2026-08-12 18:21:50,42.47827966999999,-82.85055439,15.5348,2.1985,276.5788,258.4683,-49.5108,0.0,0.3341,1.2482,172.8456,0.1986,-0.198,3.22,13.5932,10.0,0.0032,48.092,19.0776,64.4549,0.0,0.0,17.5165,-10.5475,15.4004,-12.0073,244.9337,8.0551,,-0.534,-50.0,,7.2288,,,,,-50.0,7.2288,-149.6832,13.7132,20.0461,-120.0,37.6649,209.5064
2026-08-12 18:22:00,42.478275950000004,-82.85068565,15.4167,2.3093,265.111,250.7074,-31.5746,0.0,-0.2266,1.6017,171.2433,0.1993,-0.199,3.2201,13.5932,10.0,0.0038,48.092,19.0776,64.469,0.0,0.0,17.3665,-2.7742,15.0669,-3.1835,245.8938,2.3399,,-0.1835,-20.0,,7.1353,,,,,-20.0,7.1353,-59.7665,13.4149,19.7105,-48.0,15.4986,231.2107
2026-08-12 18:22:10,42.4782726,-82.8508326,14.7539,2.3326,271.3746,254.1764,114.0748,0.0,0.4097,1.3721,169.3382,0.2001,-0.2001,3.2202,13.5932,10.0,0.0027,48.092,19.0776,64.6153,0.0,0.0,16.2758,-3.1342,13.99,-3.6593,246.8632,2.1319,,-0.4836,-38.8889,,6.9046,,,,,-38.8889,6.9046,-113.9573,12.6439,18.918,-93.3333,35.1182,215.271
2026-08-12 18:22:20,42.47828483333333,-82.8509793,15.5304,2.6592,277.0675,260.333,5.1031,0.0,0.8924,1.8995,167.4619,0.2023,-0.2022,3.2203,13.5932,10.0,0.0032,48.092,19.0776,64.5235,0.0,0.0,16.2885,-13.8346,13.8092,-16.3554,241.2326,5.3173,,-0.8064,-50.0,,6.8056,,,,,-50.0,6.8056,-145.3425,12.3092,18.5822,-120.0,35.9552,210.0028
2026-08-12 18:22:30,42.47830021530895,-82.85112742610713,15.456,2.5134,276.2585,259.2266,4.2212,0.0,0.5199,1.7911,165.6708,0.2047,-0.2045,3.2204,13.5932,10.0,0.0022,48.092,19.0776,64.2137,0.0,0.0,17.7519,-12.8772,15.3662,-14.9132,241.4658,7.4432,,-0.8494,-50.0,,7.166,,,,,-50.0,7.166,-149.9136,13.5197,19.8143,-120.0,34.2512,209.1462
2026-08-12 18:22:40,42.47832384000001,-82.85128511999999,15.3773,2.3218,283.5091,262.8195,-4.5413,0.0,0.9194,1.7154,163.8987,0.208,-0.2074,3.2205,13.5932,10.0,0.0038,48.092,19.0776,64.2069,0.0,0.0,16.261,-17.4734,14.0088,-20.4186,239.7696,19.1409,,-1.2446,-50.0,,6.8989,,,,,-50.0,6.8989,-146.5439,12.6228,18.9008,-120.0,29.4168,212.735
2026-08-12 18:22:50,42.47834211000001,-82.85144953,15.4035,2.6456,276.9919,257.9082,-26.1983,0.0,0.7674,1.8674,162.0263,0.2112,-0.2099,3.2206,13.5932,10.0,0.0025,48.092,19.0776,64.4583,0.0,0.0,16.5795,-8.4687,14.0602,-10.0394,245.256,16.0559,,-1.0713,-50.0,,6.8758,,,,,-50.0,6.8758,-146.3353,12.5467,18.8205,-120.0,39.2785,208.5585
2026-08-12 18:23:00,42.478341820000004,-82.85160661999998,15.2515,2.424,271.064,254.609,-8.2536,0.0,0.6492,1.5475,160.4127,0.2132,-0.2112,3.2207,13.5932,10.0,0.0021,48.092,19.0776,64.4238,0.0,0.0,16.1635,-4.6929,13.7267,-5.5123,246.4832,14.7673,,-0.8668,-40.0,,6.8345,,,,,-40.0,6.8345,-116.724,12.4069,18.6802,-96.0,34.9846,214.8712
2026-08-12 18:23:10,42.47833888000001,-82.85176507,15.0383,2.5406,265.9212,251.5226,-6.8622,0.0,0.3828,1.3301,158.6088,0.2155,-0.2124,3.2208,13.5932,10.0,0.0041,48.092,19.0776,64.3304,0.0,0.0,15.5399,-4.0605,13.0161,-4.8488,244.0453,21.7918,,-0.7481,-50.0,,6.684,,,,,-50.0,6.684,-143.6223,11.8976,18.1694,-120.0,44.455,201.7481
2026-08-12 18:23:20,42.47834253,-82.85192703000001,14.9289,2.6747,269.2478,254.6846,25.1292,0.0,0.4006,1.3955,156.8394,0.2185,-0.2142,3.2209,13.5932,10.0,0.0022,48.092,19.0776,64.3561,0.0,0.0,15.5359,-3.9322,12.8601,-4.7517,246.6741,24.2142,,-0.9948,-50.0,,6.5921,,,,,-50.0,6.5921,-142.3224,11.5866,17.8574,-120.0,45.0897,204.1431
2026-08-12 18:23:30,42.478349800000004,-82.85207575,14.8196,3.6136,217.6506,256.074,1.7911,0.0,0.5434,1.4009,155.3204,0.2216,-0.216,3.221,13.5932,10.0,0.0035,48.092,19.0776,64.4411,0.0,0.0,16.6075,0.5884,13.0573,1.626,249.7393,17.4456,,-2.4872,-20.3624,,6.7729,,,,,-20.3624,6.7729,-58.4348,12.1987,18.4535,-48.0,19.3768,235.6129
