timestamp,LAT,LON, DBS , Main , Headsail , Dagger , Tack ,, SOG ,COGt,HDGt, DIFF (COG-HDG) , BRG , DTG , XTE , ROLL , PITCH ,MFIT,MFITT,MSOLV,MNOIS,MAGB,MAGBT,MINCL,MCALF,MCALH, AWS , AWA , TWS , TWA , TWD , MROT , VMG , VMC , TGTA , TGTS , TVMG , PSPD ,PSR, PVMG ,PVMGR, BTA , BTVMG , GBA , GBVMG , VMAX , VMAXA , OWA , TACK ,TTS, TTL , TTB , DSL 
7:19:30 PM,42.4838645,-82.847942,, Full , J1 , Full , Port , Beat , 4.2 ,98,,, 95.1 , 1.14 , (0.47), 4.9 , 0.4 ,,,,,,,,,, 12.5 , (27), 8.8 , (40), 52 , 36 , 3.3 , 4.2 , (40.0), 7.4 , 5.7 , 7.4 ,59%, 5.7 ,59%, (40), 5.7 , (139), 8.6 , 14.2 , (120), 0 , 54 ,,,,
7:19:31 PM,42.4838604,-82.8479123, 16 , Full , J1 , Full , Port , Beat , 4.3 ,99,95,-3.7, 95.1 , 1.14 , (0.47), 5.5 , 0.8 ,,,,,,,,,, 12.3 , (29), 8.8 , (42), 52 , 36 , 3.3 , 4.5 , (40.0), 7.4 , 5.7 , 7.5 ,59%, 5.7 ,59%, (40), 5.7 , (139), 8.6 , 14.2 , (120), (2), 55 ,,,,
7:19:32 PM,42.4838566,-82.8478853,, Full , J1 , Full , Port , Beat , 4.7 ,100,96,-5.0, 95.1 , 1.14 , (0.47), 6.4 , 0.8 ,6.9359,6.9309,4,0.0186,19.0949,19.0949,15.0402,-0.3911,0.6929, 12.5 , (30), 8.9 , (44), 50 , 36 , 3.2 , 3.5 , (40.0), 7.4 , 5.7 , 7.8 ,57%, 5.7 ,57%, (40), 5.7 , (140), 8.6 , 14.3 , (120), (3), 55 ,,,,
7:19:33 PM,42.483853,-82.8478567, 16 , Full , J1 , Full , Port , Beat , 4.9 ,100,95,-5.0, 95.1 , 1.13 , (0.47), 5.9 , 1.1 ,,,,,,,,,, 12.4 , (28), 8.6 , (43), 51 , 36 , 3.4 , 5.0 , (40.0), 7.4 , 5.6 , 7.8 ,59%, 5.7 ,59%, (40), 5.6 , (139), 8.5 , 14.0 , (120), (4), 55 ,,,,
7:19:34 PM,42.4838502,-82.8478283,, Full , J1 , Full , Port , Beat , 4.8 ,100,96,-4.2, 95.1 , 1.13 , (0.47), 6.3 , 0.4 ,,,,,,,,,, 12.4 , (29), 8.6 , (45), 49 , 36 , 3.4 , 4.8 , (40.0), 7.3 , 5.6 , 7.8 ,60%, 5.6 ,60%, (40), 5.6 , (139), 8.5 , 14.1 , (120), (4), 56 ,,,,
7:19:35 PM,42.4838473,-82.8477958, 16 , Full , J1 , Full , Port , Beat , 5.1 ,98,95,-3.0, 95.1 , 1.13 , (0.47), 6.7 , 1.0 ,,,,,,,,,, 12.5 , (30), 8.7 , (46), 48 , 36 , 3.4 , 4.9 , (40.0), 7.3 , 5.6 , 7.9 ,61%, 5.6 ,61%, (40), 5.6 , (139), 8.4 , 14.0 , (120), (6), 55 ,,,,
7:19:36 PM,42.4838444,-82.8477649,, Full , J1 , Full , Port , Beat , 5.3 ,99,96,-3.8, 95.1 , 1.13 , (0.47),,,6.936,6.9309,4,0.0186,19.0949,19.0949,15.2953,-0.3911,0.6929, 12.6 , (30), 8.6 , (46), 48 , 36 , 3.5 , 5.2 , (40.0), 7.3 , 5.6 , 8.0 ,62%, 5.6 ,62%, (40), 5.6 , (139), 8.4 , 13.9 , (120), (6), 56 ,,,,
7:19:37 PM,42.4838397,-82.847729, 16 , Full , J1 , Full , Port , Beat , 5.8 ,98,96,-1.8, 95.1 , 1.13 , (0.47), 6.9 , 1.5 ,,,,,,,,,, 12.3 , (30), 8.2 , (49), 45 , 36 , 3.5 , 5.4 , (40.0), 7.2 , 5.5 , 8.0 ,65%, 5.5 ,64%, (40), 5.5 , (138), 8.2 , 13.6 , (120), (7), 56 ,,,,
7:19:38 PM,42.4838349,-82.8476943,, Full , J1 , Full , Port , Beat , 5.5 ,100,97,-2.8, 95.1 , 1.13 , (0.47), 6.1 , 0.3 ,,,,,,,,,, 12.8 , (28), 8.3 , (46), 50 , 36 , 3.7 , 5.4 , (40.0), 7.2 , 5.5 , 8.0 ,68%, 5.5 ,67%, (40), 5.5 , (137), 8.1 , 13.5 , (120), (7), 57 ,,,,
7:19:39 PM,42.4838307,-82.8476609, 16 , Full , J1 , Full , Port , Beat , 5.7 ,102,99,-3.8, 95.1 , 1.13 , (0.47), 6.2 , 1.2 ,,,,,,,,,, 12.5 , (29), 8.0 , (49), 47 ,, 3.8 , 5.6 , (40.0), 7.1 , 5.4 , 7.9 ,70%, 5.4 ,70%, (40), 5.4 , (137), 8.1 , 13.4 , (120), (8), 58 ,,,,
7:19:40 PM,42.4838249,-82.847623,, Full , J1 , Full , Port , Beat , 6.0 ,104,99,-5.7, 95.1 , 1.12 , (0.47), 6.8 , 0.8 ,6.9361,6.9309,4,0.0213,19.0949,19.0949,15.6736,-0.3911,0.6929, 13.1 , (30), 8.6 , (49), 48 , 36 , 3.8 , 5.8 , (40.0), 7.2 , 5.5 , 8.1 ,70%, 5.5 ,69%, (40), 5.5 , (138), 8.3 , 13.8 , (120), (8), 58 ,,,,
7:19:41 PM,42.4838194,-82.8475845, 16 , Full , J1 , Full , Port , Beat , 6.3 ,104,,, 95.1 , 1.12 , (0.46), 7.9 , 1.4 ,,,,,,,,,, 13.2 , (30), 8.5 , (51), 45 , 36 , 3.9 , 6.2 , (40.0), 7.3 , 5.6 , 8.4 ,71%, 5.6 ,70%, (40), 5.6 , (139), 8.4 , 13.9 , (120), (10), 58 ,,,,
7:19:42 PM,42.4838138,-82.8475472,, Full , J1 , Full , Port , Beat , 6.5 ,101,97,-4.0, 95.1 , 1.12 , (0.46), 8.3 , 1.4 ,,,,,,,,,, 13.5 , (30), 8.7 , (51), 44 , 36 , 3.9 , 6.3 , (40.0), 7.3 , 5.6 , 8.6 ,72%, 5.6 ,70%, (40), 5.6 , (139), 8.4 , 13.9 , (120), (11), 56 ,,,,
7:19:43 PM,42.4838082,-82.8475081, 16 , Full , J1 , Full , Port , Beat , 6.5 ,97,94,-3.0, 95.0 , 1.12 , (0.46), 8.1 , 0.8 ,,,,,,,,,, 13.6 , (30), 8.7 , (52), 41 , 36 , 4.0 , 6.5 , (40.0), 7.3 , 5.6 , 8.7 ,73%, 5.6 ,71%, (40), 5.6 , (139), 8.4 , 13.9 , (120), (11), 55 ,,,,
7:19:44 PM,42.4838058,-82.8474641,, Full , J1 , Full , Port , Beat , 6.6 ,95,92,-3.0, 95.0 , 1.12 , (0.46), 8.1 , 0.9 ,6.9362,6.9309,4,0.0190,19.0949,19.0949,14.8769,-0.3911,0.6929, 13.9 , (28), 8.7 , (49), 41 , 36 , 4.2 , 6.5 , (40.0), 7.3 , 5.7 , 8.5 ,76%, 5.6 ,74%, (40), 5.7 , (139), 8.5 , 14.2 , (120), (10), 52 ,,,,
7:19:45 PM,42.4838028,-82.8474231, 16 , Full , J1 , Full , Port , Beat , 6.4 ,93,90,-2.6, 95.0 , 1.12 , (0.46),,,,,,,,,,,, 14.3 , (28), 9.1 , (48), 41 , 36 , 4.3 , 6.6 ,, 7.5 ,, 8.6 ,77%, 5.7 ,75%,,,,,,,,,,,,
7:19:46 PM,42.4837999,-82.847382,, Full , J1 , Full , Port , Beat , 6.6 ,93,90,-2.3, 95.0 , 1.11 , (0.46), 7.6 , 0.3 ,,,,,,,,,, 14.5 , (28), 9.2 , (48), 41 , 36 , 4.4 , 6.6 , (40.1), 7.6 , 5.8 , 8.5 ,77%, 5.8 ,76%, (40), 5.8 , (140), 8.8 , 14.5 , (120), (8), 51 ,,,,
7:19:47 PM,42.4837963,-82.8473403, 16 , Full , J1 , Full , Port , Beat ,,,92,, 95.0 , 1.11 , (0.46), 7.3 , 0.1 ,,,,,,,,,, 14.6 , (28), 9.2 , (47), 43 , 36 , 4.5 , 6.7 , (40.2), 7.6 , 5.8 , 8.4 ,79%, 5.8 ,78%, (40), 5.8 , (140), 8.8 , 14.6 , (120), (7), 50 ,,,,
7:19:48 PM,42.4837909,-82.8472957,, Full , J1 , Full , Port , Beat , 6.9 ,96,92,-3.4, 95.0 , 1.11 , (0.46), 7.9 , 0.8 ,6.9363,6.9309,4,0.0279,19.0949,19.0949,16.2873,-0.3911,0.6929, 14.3 , (28), 8.8 , (50), 40 , 36 , 4.5 , 7.1 , (40.4), 7.5 , 5.8 , 8.5 ,80%, 5.7 ,79%, (40), 5.8 , (140), 8.8 , 14.6 , (120), (7), 51 ,,,,
7:19:49 PM,42.4837866,-82.8472518, 16 , Full , J1 , Full , Port , Beat , 6.9 ,95,92,-3.1, 95.0 , 1.11 , (0.46), 8.2 , 0.6 ,,,,,,,,,, 14.6 , (28), 9.0 , (50), 40 , 36 , 4.6 , 7.3 , (40.2), 7.5 , 5.8 , 8.6 ,81%, 5.8 ,80%, (40), 5.8 , (140), 8.8 , 14.5 , (120), (9), 52 ,,,,
7:19:50 PM,42.4837822,-82.8472065,, Full , J1 , Full , Port , Beat , 7.2 ,95,93,-1.7, 95.0 , 1.11 , (0.46), 8.5 , 1.0 ,,,,,,,,,, 14.5 , (28), 8.8 , (51), 39 , 36 , 4.6 , 7.2 , (40.0), 7.4 , 5.7 , 8.7 ,83%, 5.7 ,81%, (40), 5.7 , (140), 8.7 , 14.4 , (120), (10), 52 ,,,,
7:19:51 PM,42.4837779,-82.8471559, 16 , Full , J1 , Full , Port , Beat , 7.4 ,95,,, 95.0 , 1.10 , (0.46),,,,,,,,,,,, 14.8 , (28), 8.9 , (50), 41 , 37 , 4.7 , 7.5 , (40.0), 7.4 , 5.7 , 8.7 ,85%, 5.7 ,82%, (40), 5.7 , (140), 8.6 , 14.3 , (120), (11), 52 ,,,,
7:19:52 PM,42.4837733,-82.847107,, Full , J1 , Full , Port , Beat , 7.6 ,96,93,-3.1, 95.0 , 1.10 , (0.45), 8.9 , 1.0 ,6.9363,6.9309,4,0.0216,19.0949,19.0949,16.5102,-0.3911,0.6929, 15.3 , (28), 9.3 , (51), 41 , 37 , 4.8 , 7.7 , (40.0), 7.6 , 5.7 , 8.9 ,85%, 5.8 ,83%, (40), 5.7 , (140), 8.7 , 14.5 , (120), (11), 53 ,,,,
7:19:53 PM,42.4837687,-82.8470579, 16 , Full , J1 , Full , Port , Beat , 8.3 ,98,94,-4.2,,,, 9.4 , 1.2 ,,,,,,,,,, 15.4 , (29), 9.3 , (53), 40 , 37 , 4.8 ,, (40.6), 7.6 , 5.8 , 9.1 ,86%, 5.8 ,83%, (41), 5.8 , (140), 8.9 , 14.7 , (120), (11), 53 ,,,,
7:19:54 PM,42.4837648,-82.8470091, 16 , Full , J1 , Full , Port , Beat , 7.9 ,97,94,-3.2, 95.0 , 1.10 , (0.45), 8.6 , 0.8 ,,,,,,,,,, 15.4 , (28), 9.2 , (52), 41 , 37 , 4.9 , 7.9 , (40.6), 7.6 , 5.8 , 9.0 ,87%, 5.8 ,85%, (41), 5.8 , (140), 8.9 , 14.7 , (120), (11), 53 ,,,,
7:19:55 PM,42.4837621,-82.8469594,, Full , J1 , Full , Port , Beat , 8.0 ,96,94,-2.0, 95.0 , 1.10 , (0.45), 7.4 , 0.6 ,,,,,,,,,, 15.3 , (27), 9.0 , (51), 42 , 37 , 4.9 , 8.0 , (40.3), 7.5 , 5.8 , 8.9 ,88%, 5.8 ,86%, (40), 5.8 , (140), 8.8 , 14.6 , (120), (12), 53 ,,,,
7:19:56 PM,42.4837596,-82.8469103, 15 , Full , J1 , Full , Port , Beat , 7.8 ,97,94,-2.5, 95.0 , 1.09 , (0.45),,,6.9364,6.9309,4,0.0270,19.0949,19.0949,15.8634,-0.3911,0.6929, 15.3 , (28), 9.2 , (51), 42 , 37 , 4.9 , 7.9 , (40.1), 7.6 , 5.8 , 8.9 ,88%, 5.8 ,85%, (40), 5.8 , (140), 8.8 , 14.5 , (120), (11), 54 ,,,,
7:19:57 PM,42.483756,-82.8468629,, Full , J1 , Full , Port , Beat , 7.6 ,96,94,-2.5, 95.0 , 1.09 , (0.45), 7.6 , 0.4 ,,,,,,,,,, 15.0 , (30), 9.2 , (54), 38 , 37 , 4.8 , 7.7 , (40.3), 7.6 , 5.8 , 9.0 ,85%, 5.8 ,83%, (40), 5.8 , (140), 8.8 , 14.6 , (120), (11), 54 ,,,,
7:19:58 PM,42.4837531,-82.8468152, 15 , Full , J1 , Full , Port , Beat , 7.7 ,95,94,-1.5, 95.0 , 1.09 , (0.45), 8.5 , 0.1 ,,,,,,,,,, 14.9 , (28), 9.0 , (52), 41 , 37 , 4.7 , 7.8 , (40.2), 7.5 , 5.8 , 9.0 ,84%, 5.8 ,81%, (40), 5.8 , (140), 8.8 , 14.6 , (120), (12), 54 ,,,,
7:19:59 PM,42.4837504,-82.8467633,, Full , J1 , Full , Port , Beat , 7.9 ,97,94,-3.0, 95.0 , 1.09 , (0.45), 9.0 , 0.1 ,,,,,,,,,, 15.0 , (29), 9.0 , (53), 40 , 37 , 4.7 , 7.5 , (40.0), 7.5 , 5.7 , 9.1 ,84%, 5.7 ,81%, (40), 5.7 , (140), 8.7 , 14.5 , (120), (12), 54 ,,,,
7:20:00 PM,42.4837471,-82.8467132, 15 , Full , J1 , Full , Port , Beat , 8.1 ,96,94,-2.1, 95.0 , 1.09 , (0.45), 9.4 , 0.6 ,6.9365,6.9309,4,0.0376,19.0949,19.0949,16.5815,-0.3911,0.6929, 14.9 , (30), 9.0 , (55), 38 , 37 , 4.6 , 7.9 , (40.0), 7.5 , 5.7 , 9.2 ,84%, 5.7 ,80%, (40), 5.7 , (140), 8.7 , 14.5 , (120), (13), 54 ,,,,
7:20:01 PM,42.4837445,-82.8466635,, Full , J1 , Full , Port , Beat , 7.7 ,95,,, 95.0 , 1.08 , (0.45), 9.4 , 0.4 ,,,,,,,,,, 15.6 , (29), 9.5 , (52), 41 , 37 , 4.7 , 7.9 , (40.0), 7.6 , 5.7 , 9.3 ,85%, 5.8 ,81%, (40), 5.7 , (140), 8.7 , 14.5 , (120), (14), 54 ,,,,
7:20:02 PM,42.4837423,-82.8466136, 16 , Full , J1 , Full , Port , Beat , 7.9 ,95,94,-1.6, 95.0 , 1.08 , (0.45),,,,,,,,,,,, 15.9 , (29), 9.8 , (53), 40 , 37 , 4.8 , 7.8 , (41.2), 7.9 , 5.8 , 9.4 ,85%, 5.9 ,82%, (41), 5.8 , (140), 9.0 , 14.8 , (120), (12), 53 ,,,,
7:20:03 PM,42.4837383,-82.846562,, Full , J1 , Full , Port , Beat , 8.2 ,94,94,-0.8, 95.0 , 1.08 , (0.45), 9.7 , 0.8 ,,,,,,,,,, 16.0 , (29), 9.7 , (53), 39 ,, 4.8 , 8.0 , (42.3), 8.0 , 5.9 , 9.5 ,85%, 5.9 ,82%, (42), 5.9 , (140), 9.3 , 15.1 , (120), (11), 51 ,,,,
7:20:04 PM,42.4837345,-82.8465078, 16 , Full , J1 , Full , Port , Beat , 7.9 ,94,93,-1.0, 95.0 , 1.08 , (0.44), 9.9 , 1.0 ,6.9366,6.9309,4,0.0273,19.0949,19.0949,16.2631,-0.3911,0.6929, 16.0 , (29), 9.6 , (54), 39 , 37 , 4.9 , 8.1 , (42.5), 8.0 , 5.9 , 9.6 ,86%, 5.9 ,83%, (43), 5.9 , (140), 9.3 , 15.2 , (120), (11), 51 ,,,,
7:20:05 PM,42.4837316,-82.8464538,, Full , J1 , Full , Port , Beat , 8.5 ,94,92,-1.7, 95.0 , 1.07 , (0.44), 9.8 , 1.0 ,,,,,,,,,, 16.0 , (29), 9.5 , (54), 37 , 37 , 4.9 , 8.4 , (42.3), 7.9 , 5.9 , 9.6 ,88%, 5.9 ,84%, (42), 5.9 , (140), 9.3 , 15.1 , (120), (11), 51 ,,,,
7:20:06 PM,42.483727,-82.8463923, 15 , Full , J1 , Full , Port , Beat , 8.5 ,94,93,-0.4, 95.0 , 1.07 , (0.44), 9.4 , 0.9 ,,,,,,,,,, 16.0 , (29), 9.5 , (55), 38 , 37 ,, 8.5 , (41.9),, 5.9 ,,,,, (42), 5.9 , (140), 9.2 , 15.0 , (120), (12), 51 ,,,,
7:20:07 PM,42.4837241,-82.846338, 15 , Full , J1 , Full , Port , Beat , 8.6 ,95,93,-2.5, 95.0 , 1.07 , (0.44), 10.0 , 0.9 ,,,,,,,,,, 16.1 , (29), 9.6 , (55), 37 , 37 , 4.9 , 8.5 , (41.8), 7.9 , 5.9 , 9.6 ,88%, 5.9 ,84%, (42), 5.9 , (140), 9.1 , 15.0 , (120), (13), 51 ,,,,
7:20:08 PM,42.4837196,-82.8462817,, Full , J1 , Full , Port , Beat , 8.8 ,94,93,-1.3, 95.0 , 1.07 , (0.44), 10.2 , 0.7 ,6.9366,6.9309,4,0.0244,19.0949,19.5184,16.8369,-0.3911,0.6929, 16.5 , (30), 9.9 , (55), 37 , 37 , 4.9 , 8.7 , (41.9), 7.9 , 5.9 , 9.8 ,88%, 5.9 ,84%, (42), 5.9 , (140), 9.2 , 15.0 , (120), (13), 51 ,,,,
7:20:09 PM,42.4837159,-82.8462251, 15 , Full , J1 , Full , Port , Beat , 8.8 ,95,92,-3.0, 95.0 , 1.07 , (0.44), 10.8 , 0.7 ,,,,,,,,,, 17.3 , (30), 10.6 , (55), 37 , 37 , 4.9 , 8.7 , (42.7), 8.0 , 5.9 , 9.8 ,88%, 5.9 ,83%, (43), 5.9 , (140), 9.4 , 15.3 , (120), (12), 50 ,,,,
7:20:10 PM,42.4837143,-82.8461661,, Full , J1 , Full , Port , Beat , 9.0 ,96,92,-4.3, 95.0 , 1.06 , (0.44),,,,,,,,,,,, 17.3 , (29), 10.4 , (54), 36 , 37 , 5.1 , 8.6 , (44.3), 8.3 , 6.0 , 10.0 ,88%, 6.0 ,84%, (44), 6.0 , (140), 9.7 , 15.7 , (120), (11), 48 ,,,,
7:20:11 PM,,, 15 , Full , J1 , Full , Port , Beat , 8.7 ,93,93,-0.5, 95.0 , 1.06 , (0.44), 10.3 , 0.9 ,,,,,,,,,, 17.1 , (27), 10.1 , (52), 40 , 37 , 5.2 , 9.0 , (44.3), 8.5 , 6.0 , 10.1 ,89%, 6.1 ,85%, (44), 6.0 , (140), 9.7 , 15.7 , (120), (10), 48 ,,,,
7:20:12 PM,42.4837126,-82.8461073,, Full , J1 , Full , Port , Beat , 8.9 ,93,,, 95.0 , 1.06 , (0.44), 9.4 , 0.8 ,6.9367,10.4349,4,0.0305,19.0949,19.5184,16.9343,-0.3911,0.6929,,,,,, 37 , 5.3 , 9.2 , (43.8), 8.3 , 6.0 , 9.7 ,92%, 6.0 ,89%, (44), 6.0 , (140), 9.6 , 15.6 , (120), (9), 49 ,,,,
7:20:13 PM,42.483711,-82.8460505, 15 , Full , J1 , Full , Port , Beat , 8.4 ,93,93,-0.1, 95.0 , 1.05 , (0.44), 8.3 , 0.5 ,,,,,,,,,, 17.1 , (26), 10.1 , (49), 44 , 37 , 5.5 , 8.5 , (43.7), 8.3 , 6.0 , 9.4 ,94%, 6.0 ,92%, (44), 6.0 , (140), 9.6 , 15.5 , (120), (7), 49 ,,,,
7:20:14 PM,42.4837091,-82.8459968,, Full , J1 , Full , Port , Beat , 8.2 ,90,92,1.5, 95.0 , 1.05 , (0.43),,,,,,,,,,,, 16.7 , (26), 9.9 , (48), 44 , 37 , 5.5 , 8.4 , (43.1), 8.2 , 6.0 , 9.1 ,94%, 6.0 ,93%, (43), 6.0 , (140), 9.4 , 15.4 , (120), (6), 49 ,,,,
7:20:15 PM,42.48370769,-82.84593919, 15 , Full , J1 , Full , Port , Beat , 7.8 ,91,92,0.9, 95.1 , 1.05 , (0.43), 7.5 , 0.0 ,,,,,,,,,, 16.2 , (26), 9.6 , (47), 45 , 37 , 5.5 , 8.1 , (42.3), 8.0 , 5.9 , 8.8 ,93%, 5.9 ,92%, (42), 5.9 , (140), 9.3 , 15.1 , (120), (5), 50 ,,,,
7:20:16 PM,42.48370396,-82.8458918,, Full , J1 , Full , Port , Beat , 7.5 ,90,92,1.9, 95.1 , 1.05 , (0.43), 6.7 , (0.2),6.9368,10.4349,4,0.0184,19.0949,19.5184,16.1658,-0.3911,0.6929, 16.1 , (25), 9.7 , (44), 48 , 37 , 5.4 , 7.7 , (42.4), 8.0 , 5.9 , 8.5 ,92%, 5.9 ,92%, (42), 5.9 , (140), 9.3 , 15.2 , (120), (3), 50 ,,,,
7:20:17 PM,42.48369984,-82.84584357, 14 , Full , J1 , Full , Port , Beat , 7.2 ,91,93,1.2, 95.0 , 1.05 , (0.43), 6.5 , (0.5),,,,,,,,,, 16.0 , (25), 9.8 , (43), 50 , 37 ,, 7.5 , (42.3),, 5.9 ,,,,, (42), 5.9 , (140), 9.3 , 15.2 , (120), (1), 50 ,,,,
7:20:18 PM,42.4836962,-82.845799,, Full , J1 , Full , Port , Beat , 7.0 ,93,93,0.4, 95.0 , 1.04 , (0.43), 7.2 , (0.0),,,,,,,,,, 14.8 , (26), 8.9 , (46), 47 , 37 ,, 7.2 , (40.6),, 5.8 ,,,,, (41), 5.8 , (140), 8.9 , 14.7 , (120), (4), 52 ,,,,
7:20:19 PM,42.4836936,-82.8457571, 15 , Full , J1 , Full , Port , Beat , 6.9 ,93,94,0.2, 95.0 , 1.04 , (0.43), 6.5 , 0.1 ,,,,,,,,,, 14.5 , (23), 8.5 , (42), 52 , 37 , 5.1 , 7.0 , (40.0), 7.5 , 5.7 , 8.0 ,88%, 5.7 ,88%, (40), 5.7 , (139), 8.5 , 14.2 , (120), (3), 53 ,,,,
7:20:20 PM,42.4836906,-82.8457156, 15 , Full , J1 , Full , Port , Beat , 6.8 ,92,94,1.7, 95.0 , 1.04 , (0.43), 6.1 , (0.3),6.9369,10.4349,4,0.0202,19.0949,19.5184,16.7465,-0.3911,0.6929, 14.5 , (24), 8.6 , (42), 51 , 37 , 5.1 , 6.9 , (40.0), 7.3 , 5.6 , 7.7 ,90%, 5.6 ,90%, (40), 5.6 , (139), 8.5 , 14.1 , (120), (3), 53 ,,,,
7:20:21 PM,42.4836867,-82.8456684,, Full , J1 , Full , Port , Beat , 6.7 ,94,95,0.3, 95.0 , 1.04 , (0.43), 6.6 , 0.2 ,,,,,,,,,, 14.7 , (24), 8.9 , (41), 53 , 37 , 5.1 , 6.7 , (40.0), 7.3 , 5.7 , 7.6 ,90%, 5.6 ,90%, (40), 5.7 , (139), 8.6 , 14.2 , (120), (2), 54 ,,,,
7:20:22 PM,42.483684,-82.845625, 14 , Full , J1 , Full , Port , Beat , 6.8 ,95,,, 95.0 , 1.04 , (0.43), 7.0 , 0.2 ,,,,,,,,,, 14.8 , (24), 9.1 , (42), 52 , 37 , 5.0 , 6.8 , (40.0), 7.4 , 5.7 , 7.7 ,88%, 5.7 ,88%, (40), 5.7 , (140), 8.7 , 14.5 , (120), (2), 54 ,,,,
7:20:23 PM,42.483681,-82.8455801,, Full , J1 , Full , Port , Beat , 6.7 ,96,95,-1.0, 95.0 , 1.03 , (0.43), 5.8 , 0.3 ,,,,,,,,,, 14.7 , (22), 8.8 , (39), 56 , 37 , 5.1 , 6.8 , (40.0), 7.5 , 5.7 , 7.7 ,88%, 5.7 ,88%, (40), 5.7 , (139), 8.6 , 14.3 , (120), (0), 55 ,,,,
7:20:24 PM,42.4836776,-82.8455406, 14 , Full , J1 , Full , Port , Beat , 6.7 ,99,98,-1.8, 95.0 , 1.03 , (0.43), 6.3 , 0.1 ,6.9369,10.4349,4,0.0187,19.0949,19.5184,17.5183,-0.3911,0.6929, 14.7 , (23), 8.9 , (40), 57 ,, 5.2 , 6.7 , (40.0), 7.4 , 5.7 , 7.4 ,91%, 5.7 ,91%, (40), 5.7 , (140), 8.6 , 14.4 , (120), 0 , 57 ,,,,
7:20:25 PM,42.4836747,-82.8455014,, Full , J1 , Full , Port , Beat , 6.7 ,100,99,-1.2, 95.0 , 1.03 , (0.43), 6.5 , 0.8 ,,,,,,,,,, 14.6 , (23), 8.8 , (41), 58 , 37 , 5.1 , 6.6 , (40.0), 7.5 , 5.7 , 7.4 ,90%, 5.7 ,90%, (40), 5.7 , (139), 8.6 , 14.2 , (120), (0), 58 ,,,,
7:20:26 PM,42.4836716,-82.8454618, 14 , Full , J1 , Full , Port , Beat , 6.7 ,101,99,-1.8, 95.0 , 1.03 , (0.43),,,,,,,,,,,, 14.1 , (23), 8.4 , (42), 57 , 37 , 5.1 , 6.7 , (40.0), 7.3 , 5.6 , 7.4 ,91%, 5.6 ,91%, (40), 5.6 , (138), 8.3 , 13.8 , (120), (1), 59 ,,,,
7:20:27 PM,42.4836674,-82.84542,, Full , J1 , Full , Port , Beat , 6.7 ,100,100,-0.7, 95.0 , 1.03 , (0.42), 7.1 , 0.5 ,,,,,,,,,, 13.9 , (22), 8.1 , (41), 58 , 37 , 5.1 , 6.6 , (40.0), 7.2 , 5.5 , 7.4 ,91%, 5.5 ,92%, (40), 5.5 , (137), 8.1 , 13.5 , (120), (1), 59 ,,,,
7:20:28 PM,42.4836627,-82.8453723, 14 , Full , J1 , Full , Port , Beat , 6.7 ,103,101,-2.2, 95.0 , 1.03 , (0.42), 6.6 , 0.6 ,6.937,10.4349,4,0.0157,19.0949,19.5184,17.5916,-0.3911,0.6929, 13.8 , (22), 8.0 , (40), 59 , 37 , 5.1 , 6.7 , (40.0), 7.1 , 5.4 , 7.2 ,94%, 5.4 ,94%, (40), 5.4 , (137), 8.0 , 13.2 , (120), (1), 60 ,,,,
7:20:29 PM,42.4836609,-82.8453289,, Full , J1 , Full , Port , Beat , 6.7 ,103,101,-2.5, 95.0 , 1.02 , (0.42), 7.1 , 0.1 ,,,,,,,,,, 14.1 , (23), 8.3 , (41), 58 , 37 , 5.1 , 6.7 , (40.0), 7.0 , 5.4 , 7.1 ,95%, 5.4 ,95%, (40), 5.4 , (137), 8.0 , 13.3 , (120), (1), 60 ,,,,
7:20:30 PM,42.483656,-82.8452893, 14 , Full , J1 , Full , Port , Beat , 6.7 ,104,101,-3.0, 95.0 , 1.02 , (0.42), 6.8 , 0.9 ,,,,,,,,,, 13.7 , (23), 7.9 , (42), 58 , 37 , 5.1 , 6.7 , (40.0), 7.0 , 5.4 , 7.2 ,94%, 5.4 ,95%, (40), 5.4 , (137), 8.0 , 13.2 , (120), (1), 61 ,,,,
7:20:31 PM,42.4836497,-82.8452489,, Full , J1 , Full , Port , Beat , 6.8 ,104,100,-4.0, 95.0 , 1.02 , (0.42), 6.8 , 0.6 ,,,,,,,,,, 13.8 , (22), 8.0 , (41), 57 , 37 , 5.1 , 6.8 , (40.0), 7.1 , 5.4 , 7.2 ,94%, 5.4 ,94%, (40), 5.4 , (137), 8.0 , 13.3 , (120), (1), 61 ,,,,
7:20:32 PM,42.4836437,-82.8452087, 15 , Full , J1 , Full , Port , Beat , 6.2 ,102,,, 95.0 , 1.02 , (0.42), 6.9 , 0.6 ,6.9371,10.4349,4,0.0068,19.0949,19.5184,17.4026,-0.3911,0.6929, 14.3 , (23), 8.6 , (40), 58 , 37 , 5.1 , 6.8 , (40.0), 7.1 , 5.5 , 7.2 ,93%, 5.4 ,93%, (40), 5.5 , (138), 8.2 , 13.7 , (120), (1), 60 ,,,,
7:20:33 PM,42.4836382,-82.8451669,, Full , J1 , Full , Port , Beat ,,,99,, 95.0 , 1.02 , (0.42), 6.8 , 0.1 ,,,,,,,,,, 14.8 , (22), 9.1 , (38), 59 , 37 , 5.0 , 6.5 , (40.0), 7.3 , 5.7 , 7.3 ,90%, 5.6 ,90%, (40), 5.7 , (139), 8.6 , 14.2 , (120), 1 , 59 ,,,,
